date;time;temperatura;umidita;irraggiamento
2015-08-01;17:00;-12.197;79.538;112.000
2015-08-01;17:06;9.295;79.240;100.167
2015-08-01;17:12;18.123;78.473;101.667
2015-08-01;17:18;18.602;76.838;83.500
2015-08-01;17:24;18.882;77.032;47.167
2015-08-01;17:30;19.042;77.503;39.333
2015-08-01;17:36;18.977;78.007;45.333
2015-08-01;17:42;19.187;78.707;49.000
2015-08-01;17:48;18.950;80.740;41.833
2015-08-01;17:54;18.545;84.152;49.333
2015-08-01;18:00;18.440;86.070;44.500
2015-08-01;18:06;18.605;87.433;40.000
2015-08-01;18:12;18.532;88.905;28.667
2015-08-01;18:18;18.502;90.123;29.667
2015-08-01;18:24;18.425;90.502;32.000
2015-08-01;18:30;18.328;89.858;23.667
2015-08-01;18:36;18.423;90.170;15.000
2015-08-01;18:42;18.340;91.252;15.667
2015-08-01;18:48;18.222;91.667;18.333
2015-08-01;18:54;18.065;91.423;19.333
2015-08-01;19:00;18.123;91.628;12.333
2015-08-01;19:06;18.062;91.342;7.667
2015-08-01;19:12;18.203;91.662;7.000
2015-08-01;19:18;18.202;91.948;7.333
2015-08-01;19:24;18.005;91.580;11.333
2015-08-01;19:30;18.005;90.707;12.333
2015-08-01;19:36;18.128;90.895;9.000
2015-08-01;19:42;18.165;90.975;7.667
2015-08-01;19:48;18.228;91.272;2.667
2015-08-01;19:54;18.198;91.833;6.333
2015-08-01;20:00;18.167;91.920;11.167
2015-08-01;20:06;18.218;91.582;17.000
2015-08-01;20:12;18.273;91.855;15.333
2015-08-01;20:18;18.330;92.163;12.333
2015-08-01;20:24;18.322;92.083;9.667
2015-08-01;20:30;18.352;91.345;8.333
2015-08-01;20:36;18.337;91.365;5.667
2015-08-01;20:42;18.295;91.202;2.833
2015-08-01;20:48;18.342;91.012;0.000
2015-08-01;20:54;18.355;90.655;0.000
2015-08-01;21:00;18.457;90.430;0.000
2015-08-01;21:06;18.452;90.500;0.000
2015-08-01;21:12;18.443;90.017;0.000
2015-08-01;21:18;18.468;89.717;0.000
2015-08-01;21:24;18.558;89.747;0.000
2015-08-01;21:30;18.590;89.435;0.000
2015-08-01;21:36;18.635;88.942;0.000
2015-08-01;21:42;18.718;88.777;0.000
2015-08-01;21:48;18.688;88.903;0.000
2015-08-01;21:54;18.843;89.620;0.000
2015-08-01;22:00;18.860;90.047;0.000
2015-08-01;22:06;18.782;90.233;0.000
