date;time;umid@1m;temp@1m;temp@3.5m;umid@3.5m
2015-05-01;16:00;11.655;19.025;18.06;40.88
2015-05-01;16:06;11.48;19.025;18.06;41.04
2015-05-01;16:12;11.655;19.025;18.06;41.2
2015-05-01;16:18;49.46;19.35;17.74;41.2
2015-05-01;16:24;11.83;19.51;18.06;41.83
2015-05-01;16:30;12.0;19.025;17.74;41.83
2015-05-01;16:36;12.09;19.025;17.74;41.98
2015-05-01;16:42;11.915;19.025;17.74;42.14
2015-05-01;16:48;12.26;19.025;17.74;42.14
2015-05-01;16:54;12.175;19.025;17.74;42.46
2015-05-01;17:00;12.26;19.025;17.74;42.3
2015-05-01;17:06;12.09;19.025;17.74;42.46
2015-05-01;17:12;12.435;19.025;17.74;42.46
2015-05-01;17:18;12.35;19.025;17.74;42.46
2015-05-01;17:24;12.52;19.19;17.74;42.46
2015-05-01;17:30;12.61;19.025;17.74;42.77
2015-05-01;17:36;12.52;18.545;17.74;42.77
2015-05-01;17:42;12.695;18.865;17.74;42.93
2015-05-01;17:48;12.695;19.025;17.74;43.25
2015-05-01;17:54;12.87;19.025;17.74;43.25
2015-05-01;18:00;12.61;18.865;17.74;43.56
2015-05-01;18:06;12.87;18.865;17.74;43.56
2015-05-01;18:12;12.785;18.865;17.74;43.4
2015-05-01;18:18;12.955;18.705;17.74;43.4
2015-05-01;18:24;12.955;18.865;17.74;43.4
2015-05-01;18:30;12.955;18.705;17.74;43.56
2015-05-01;18:36;12.955;18.705;17.74;43.25
2015-05-01;18:42;12.785;18.705;17.74;43.56
2015-05-01;18:48;12.785;18.705;17.74;43.56
2015-05-01;18:54;13.045;18.705;17.74;43.56
2015-05-01;19:00;13.045;18.705;17.74;43.88
2015-05-01;19:06;12.955;18.705;17.74;44.03
2015-05-01;19:12;13.045;18.705;17.74;44.03
2015-05-01;19:18;13.045;18.705;17.74;44.19
2015-05-01;19:24;13.215;18.705;17.74;44.19
2015-05-01;19:30;13.045;18.705;17.74;44.19
2015-05-01;19:36;13.13;18.705;17.74;44.35
2015-05-01;19:42;13.045;18.705;17.74;44.19
2015-05-01;19:48;13.39;18.865;17.74;43.88
2015-05-01;19:54;13.13;18.705;17.74;44.03
2015-05-01;20:00;13.305;18.705;17.74;44.19
2015-05-01;20:06;13.39;18.705;17.74;44.19
2015-05-01;20:12;13.39;18.545;17.74;44.51
2015-05-01;20:18;13.39;18.705;17.74;44.35
2015-05-01;20:24;13.39;18.7;17.74;44.51
2015-05-01;20:30;13.215;18.705;17.74;44.66
2015-05-01;20:36;13.305;18.54;17.74;44.82
2015-05-01;20:42;13.305;18.54;17.74;44.66
2015-05-01;20:48;13.475;18.54;17.41;44.82
