date;time;temp@1m;umid@1m;temp@3.5m;umid@3.5m
2015-09-15;06:24;45.82;24.19;24.83;44.35
2015-09-15;06:30;45.64;24.19;24.83;44.51
2015-09-15;06:36;45.3;24.19;24.83;44.66
2015-09-15;06:42;45.47;24.19;24.83;44.66
2015-09-15;06:48;45.99;24.19;24.83;44.66
2015-09-15;06:54;46.34;24.19;24.83;44.66
2015-09-15;07:00;46.16;24.19;24.51;44.82
2015-09-15;07:06;46.16;24.19;24.51;44.82
2015-09-15;07:12;45.82;24.19;24.51;44.66
2015-09-15;07:18;45.82;24.19;24.51;44.66
2015-09-15;07:24;45.82;24.19;24.51;44.66
2015-09-15;07:30;45.64;24.19;24.51;44.66
2015-09-15;07:36;45.99;24.19;24.51;44.66
2015-09-15;07:42;45.99;24.19;24.83;44.66
2015-09-15;07:48;45.64;23.87;24.51;44.66
2015-09-15;07:54;46.16;24.19;24.51;44.51
2015-09-15;08:00;45.3;24.19;24.83;44.35
2015-09-15;08:06;45.47;24.19;24.83;44.19
2015-09-15;08:12;45.82;24.19;24.83;44.03
2015-09-15;08:18;45.12;24.19;24.83;44.03
2015-09-15;08:24;45.3;24.19;24.83;44.35
2015-09-15;08:42;45.12;24.19;24.83;44.03
2015-09-15;08:48;44.95;24.51;24.83;43.72
2015-09-15;08:54;44.08;24.51;25.16;43.4
2015-09-15;09:00;44.43;23.54;24.51;44.19
2015-09-15;09:06;47.38;23.22;24.19;45.14
2015-09-15;09:12;47.38;23.54;24.51;44.98
2015-09-15;09:18;46.86;23.22;24.51;44.98
2015-09-15;09:24;46.51;23.22;24.19;44.98
2015-09-15;09:42;45.3;23.87;24.83;44.35
2015-09-15;10:12;43.21;24.83;25.8;42.61
2015-09-15;10:18;43.21;24.83;25.8;42.3
2015-09-15;10:24;43.04;25.16;26.12;42.77
2015-09-15;10:30;42.87;25.16;26.12;42.46
2015-09-15;10:36;43.04;25.16;26.12;42.61
2015-09-15;10:48;42.17;25.16;26.45;41.98
2015-09-15;10:54;41.31;25.48;26.45;41.83
2015-09-15;11:06;;;26.77;41.35
2015-09-15;11:12;39.57;25.48;26.77;41.2
2015-09-15;11:18;40.44;25.48;26.77;41.04
2015-09-15;11:24;40.27;25.48;26.77;40.72
2015-09-15;11:30;39.4;25.8;26.77;40.72
2015-09-15;11:36;39.22;25.48;26.77;40.57
2015-09-15;11:42;39.22;25.8;26.77;39.93
2015-09-15;11:48;39.05;25.8;27.09;40.25
2015-09-15;11:54;38.36;25.8;27.41;39.93
2015-09-15;12:00;38.36;25.8;27.41;39.62
2015-09-15;12:06;38.7;26.12;27.41;39.15
2015-09-15;12:12;39.05;26.12;27.41;38.83
2015-09-15;12:30;38.18;26.12;27.74;38.99
2015-09-15;12:36;38.53;26.45;27.74;38.99
2015-09-15;12:42;37.49;26.77;28.06;38.52
2015-09-15;12:48;37.84;26.77;28.38;38.04
2015-09-15;12:54;37.32;27.09;28.38;37.73
2015-09-15;13:00;37.14;27.09;28.7;37.73
2015-09-15;13:18;36.1;27.09;28.38;36.15
2015-09-15;13:24;34.37;26.77;27.74;34.42
2015-09-15;13:30;32.81;26.77;27.74;34.42
2015-09-15;13:36;32.46;26.45;27.41;34.1
2015-09-15;13:42;32.29;26.45;27.41;33.0
2015-09-15;13:48;31.42;26.45;27.41;32.52
2015-09-15;13:54;30.03;27.09;;
2015-09-15;14:00;29.51;26.77;27.74;31.58
2015-09-15;14:06;;;27.41;31.42
2015-09-15;14:18;28.65;26.77;;
2015-09-15;14:24;27.78;27.41;27.74;31.26
2015-09-15;14:30;28.3;27.74;28.38;30.47
2015-09-15;14:36;27.78;27.41;28.38;30.95
2015-09-15;14:42;28.47;26.77;27.74;31.11
2015-09-15;14:48;;;27.74;31.26
2015-09-15;15:06;29.51;26.77;;
2015-09-15;15:12;30.21;26.77;27.41;32.84
2015-09-15;15:18;30.55;26.77;27.41;33.0
2015-09-15;15:24;31.42;26.77;27.41;33.31
2015-09-15;15:30;31.59;26.45;27.41;33.79
2015-09-15;15:36;;;27.41;33.63
2015-09-15;15:42;31.07;26.45;27.41;34.1
2015-09-15;15:48;32.11;26.45;27.41;33.79
2015-09-15;15:54;32.11;26.45;27.41;34.26
2015-09-15;16:00;32.46;26.45;27.41;34.73
2015-09-15;16:06;32.63;26.45;27.09;34.42
2015-09-15;16:12;32.46;26.45;27.09;34.89
2015-09-15;16:18;32.81;26.45;27.09;34.42
2015-09-15;16:24;33.5;26.45;27.09;34.73
2015-09-15;16:30;32.63;26.45;27.09;34.89
2015-09-15;16:36;32.98;26.45;27.09;35.05
2015-09-15;16:42;33.15;26.45;27.09;34.89
2015-09-15;16:48;33.5;26.45;27.09;35.2
2015-09-15;16:54;33.85;26.12;27.09;35.05
2015-09-15;17:00;33.85;26.12;26.77;35.2
2015-09-15;17:06;33.15;26.12;26.77;35.52
2015-09-15;17:12;33.68;26.12;26.77;35.2
2015-09-15;17:18;34.2;26.12;26.77;35.36
2015-09-15;17:24;33.85;26.12;26.77;35.68
2015-09-15;17:30;34.2;26.12;26.77;35.2
2015-09-15;17:36;34.89;26.12;26.77;35.84
2015-09-15;17:48;;;26.77;35.68
2015-09-15;17:54;34.72;26.12;26.77;35.52
2015-09-15;18:00;34.37;25.8;26.45;35.52
2015-09-15;18:06;35.06;26.12;26.77;35.99
2015-09-15;18:12;34.54;26.12;26.77;35.99
2015-09-15;18:18;34.89;25.8;26.77;35.99
2015-09-15;18:24;35.06;25.8;26.45;36.15
2015-09-15;18:30;35.06;25.8;26.45;36.15
2015-09-15;18:36;35.58;25.8;26.45;35.99
2015-09-15;18:42;35.93;25.8;26.45;36.62
2015-09-15;18:48;35.76;25.8;26.45;36.15
2015-09-15;18:54;35.58;25.8;26.45;36.62
2015-09-15;19:00;35.24;25.8;26.45;36.78
2015-09-15;19:06;35.41;25.48;26.12;36.62
2015-09-15;19:12;35.93;25.48;26.12;36.62
2015-09-15;19:18;35.76;25.48;;
2015-09-15;19:30;35.93;25.48;26.12;36.78
2015-09-15;19:36;36.1;25.48;26.12;37.1
2015-09-15;19:42;36.1;25.48;26.12;37.25
2015-09-15;19:48;36.28;25.48;26.12;36.94
2015-09-15;19:54;36.45;25.48;26.12;36.94
2015-09-15;20:00;36.28;25.16;25.8;37.25
2015-09-15;20:06;36.62;25.16;;
2015-09-15;20:18;36.1;25.16;25.8;37.1
2015-09-15;20:24;36.62;25.16;25.8;37.25
2015-09-15;20:30;36.28;25.16;25.8;37.41
2015-09-15;20:36;36.62;25.16;25.8;37.57
2015-09-15;20:42;36.8;25.16;25.8;37.57
2015-09-15;20:48;37.14;25.16;25.8;37.41
2015-09-15;20:54;36.62;25.16;25.8;37.25
2015-09-15;21:00;36.97;25.16;25.8;37.25
2015-09-15;21:06;36.8;25.16;25.8;37.57
2015-09-15;21:12;37.32;25.16;25.48;37.73
2015-09-15;21:18;36.8;25.16;25.48;37.73
2015-09-15;21:24;36.8;25.16;25.8;37.88
2015-09-15;21:36;;;25.48;37.73
2015-09-15;21:42;37.14;24.83;25.48;37.73
2015-09-15;21:48;37.49;24.83;25.48;37.73
2015-09-15;21:54;36.8;24.83;25.48;37.57
2015-09-15;22:00;36.97;24.83;25.48;37.57
2015-09-15;22:06;37.14;24.83;25.48;37.88
2015-09-15;22:12;36.8;24.83;25.48;37.88
2015-09-15;22:18;36.97;24.83;25.48;38.2
2015-09-15;22:24;37.14;24.83;25.48;37.88
2015-09-15;22:30;37.32;24.83;25.48;37.88
2015-09-15;22:36;36.62;24.83;25.48;37.57
2015-09-15;22:42;36.62;24.83;25.48;37.73
2015-09-15;22:48;37.32;24.83;25.48;38.2
2015-09-15;22:54;37.14;24.83;25.48;37.88
2015-09-15;23:00;36.8;24.83;;
2015-09-15;23:06;37.14;24.83;25.48;38.04
2015-09-15;23:12;37.49;24.83;25.48;38.04
2015-09-15;23:18;36.97;24.83;25.48;38.04
2015-09-15;23:24;37.14;24.83;25.48;38.2
2015-09-15;23:30;37.84;24.83;25.16;38.2
2015-09-15;23:36;37.66;24.83;25.48;38.36
2015-09-15;23:42;37.32;24.83;25.48;38.04
2015-09-15;23:48;37.66;24.83;25.48;38.2
2015-09-15;23:54;37.66;24.83;25.16;38.04
2015-09-16;00:00;37.66;24.51;25.48;38.04
2015-09-16;00:06;37.66;24.83;25.48;38.04
2015-09-16;00:12;37.32;24.83;25.16;38.04
2015-09-16;00:18;37.32;24.83;25.16;37.88
2015-09-16;00:24;37.32;24.83;25.16;37.88
2015-09-16;00:30;37.49;24.51;25.48;38.2
2015-09-16;00:36;37.32;24.51;25.16;38.2
2015-09-16;00:42;37.66;24.51;25.48;38.2
2015-09-16;00:48;38.01;24.51;25.16;38.04
2015-09-16;00:54;37.66;24.83;25.16;38.2
2015-09-16;01:00;37.66;24.51;25.16;38.52
2015-09-16;01:06;37.49;24.51;25.16;38.52
2015-09-16;01:12;37.84;24.51;25.16;38.36
2015-09-16;01:18;37.32;24.51;25.16;38.36
2015-09-16;01:24;37.66;24.51;25.16;38.36
2015-09-16;01:30;37.49;24.51;25.16;38.2
2015-09-16;01:36;38.01;24.51;25.16;38.04
2015-09-16;01:42;37.84;24.51;25.16;38.2
2015-09-16;01:48;37.49;24.51;25.16;38.2
2015-09-16;01:54;38.01;24.51;25.16;38.36
2015-09-16;02:06;37.84;24.51;;
2015-09-16;02:12;37.66;24.51;25.16;38.83
2015-09-16;02:18;38.18;24.51;25.16;38.67
2015-09-16;02:24;38.01;24.51;25.16;38.67
2015-09-16;02:48;38.36;24.51;25.16;38.99
2015-09-16;02:54;37.84;24.51;25.16;38.67
2015-09-16;03:00;37.84;24.51;25.16;38.2
2015-09-16;03:06;37.66;24.51;25.16;38.36
2015-09-16;03:12;38.01;24.51;25.16;38.36
2015-09-16;03:30;37.84;24.51;25.16;38.52
2015-09-16;03:36;38.01;24.51;25.16;38.67
2015-09-16;03:42;;;25.16;38.52
2015-09-16;03:48;37.66;24.51;25.16;38.52
2015-09-16;03:54;37.66;24.51;25.16;38.67
2015-09-16;04:00;38.01;24.51;25.16;38.83
2015-09-16;04:06;37.66;24.51;25.16;38.83
2015-09-16;04:12;38.18;24.51;25.16;38.99
2015-09-16;04:18;37.84;24.51;24.83;39.15
2015-09-16;04:24;38.18;24.19;25.16;38.99
2015-09-16;04:30;38.36;24.51;25.16;39.15
2015-09-16;04:36;38.01;24.51;24.83;38.83
2015-09-16;04:42;38.18;24.51;25.16;38.83
2015-09-16;04:48;38.18;24.51;;
2015-09-16;05:00;38.01;24.51;24.83;38.67
2015-09-16;05:06;38.01;24.51;24.83;38.52
2015-09-16;05:12;37.84;24.51;24.83;38.52
2015-09-16;05:18;38.01;24.19;24.83;38.67
2015-09-16;05:24;38.01;24.51;24.83;38.99
2015-09-16;05:30;38.36;24.51;24.83;38.52
2015-09-16;05:36;38.36;24.51;24.83;38.67
2015-09-16;05:42;38.01;24.19;24.83;38.83
2015-09-16;05:48;38.18;24.51;24.83;38.83
2015-09-16;05:54;38.18;24.51;24.83;38.99
2015-09-16;06:00;38.01;24.51;24.83;38.83
2015-09-16;06:06;37.66;24.51;24.83;39.15
2015-09-16;06:12;38.01;24.51;24.83;38.99
2015-09-16;06:18;38.53;24.51;24.83;38.99
2015-09-16;06:24;38.01;24.19;24.83;39.15
2015-09-16;06:30;38.01;24.19;24.83;39.15
2015-09-16;06:36;38.7;24.19;24.83;39.15
2015-09-16;06:42;38.18;24.19;24.83;39.15
2015-09-16;06:48;38.36;24.19;24.83;39.15
2015-09-16;06:54;38.53;24.19;24.83;38.99
2015-09-16;07:00;38.36;24.19;24.83;39.15
2015-09-16;07:06;38.36;24.19;;
2015-09-16;07:18;;;24.83;38.99
2015-09-16;07:24;39.05;24.19;24.83;39.15
2015-09-16;07:30;38.53;24.19;24.83;38.99
2015-09-16;07:36;38.53;24.19;24.83;39.3
2015-09-16;07:42;38.53;24.19;24.83;39.15
2015-09-16;08:00;38.88;24.19;24.83;39.3
2015-09-16;08:06;39.05;24.19;;
2015-09-16;08:12;39.4;24.19;24.83;39.46
2015-09-16;08:18;;;24.83;39.46
2015-09-16;08:30;38.88;24.19;24.83;39.15
2015-09-16;08:36;39.4;24.19;24.83;39.3
2015-09-16;08:42;39.4;24.19;24.83;39.3
2015-09-16;08:48;39.05;24.19;24.83;39.46
2015-09-16;08:54;39.4;24.19;24.83;39.46
2015-09-16;09:12;40.09;24.19;24.83;40.25
2015-09-16;09:18;40.79;24.19;24.83;41.51
2015-09-16;09:24;42.0;24.51;24.83;41.67
2015-09-16;09:30;42.17;24.51;25.16;41.98
2015-09-16;09:36;41.83;24.51;25.16;42.46
2015-09-16;10:00;42.69;24.51;25.16;41.98
2015-09-16;10:06;42.52;24.51;25.16;41.67
2015-09-16;10:18;42.52;24.51;;
2015-09-16;10:24;42.52;24.51;25.16;41.51
2015-09-16;10:30;42.35;24.51;25.16;41.35
2015-09-16;10:36;42.0;24.51;25.16;41.04
2015-09-16;10:42;42.52;24.51;25.16;41.51
2015-09-16;10:48;42.0;24.51;25.16;41.35
2015-09-16;10:54;42.17;24.51;25.16;41.51
2015-09-16;11:00;41.83;24.51;25.16;41.51
2015-09-16;11:06;41.83;24.51;25.16;41.51
2015-09-16;11:12;41.83;24.51;25.16;41.51
2015-09-16;11:18;42.35;24.51;25.16;41.51
2015-09-16;11:24;42.0;24.51;25.16;41.51
2015-09-16;11:30;42.17;24.51;25.16;41.83
2015-09-16;11:36;41.83;24.51;25.16;41.83
2015-09-16;11:42;41.65;24.51;25.16;41.83
2015-09-16;12:00;43.04;25.16;25.48;43.4
2015-09-16;12:06;;;25.48;43.4
2015-09-16;12:18;44.08;25.16;25.8;43.88
2015-09-16;12:24;43.56;25.48;26.12;44.19
2015-09-16;12:30;42.87;25.8;26.12;43.72
2015-09-16;12:36;42.17;25.8;26.12;43.4
2015-09-16;12:42;42.35;25.8;26.45;42.46
2015-09-16;12:48;41.48;26.12;26.77;42.46
2015-09-16;12:54;41.31;25.8;26.77;42.3
2015-09-16;13:00;41.83;25.8;26.77;42.14
2015-09-16;13:06;;;26.45;42.46
2015-09-16;13:18;43.21;25.8;26.45;42.93
2015-09-16;13:24;42.87;25.48;26.45;42.77
2015-09-16;13:30;42.35;25.8;26.45;43.09
2015-09-16;13:36;42.87;25.48;26.12;42.46
2015-09-16;13:42;43.04;25.48;26.12;42.77
2015-09-16;13:48;44.25;25.16;26.12;43.09
2015-09-16;13:54;45.12;25.16;26.12;43.25
2015-09-16;14:00;45.3;25.16;26.12;43.56
2015-09-16;14:06;46.51;25.16;26.12;44.03
2015-09-16;14:12;46.51;25.16;26.12;44.51
2015-09-16;14:18;46.86;25.48;26.12;44.82
2015-09-16;14:24;46.68;25.16;26.12;44.98
2015-09-16;14:30;47.03;25.48;26.12;45.45
2015-09-16;14:48;47.55;25.48;26.12;46.24
2015-09-16;14:54;47.72;25.48;26.45;46.71
2015-09-16;15:00;47.03;25.8;26.45;46.24
2015-09-16;15:06;47.2;25.8;26.45;46.08
2015-09-16;15:12;46.86;25.8;26.45;45.77
2015-09-16;15:18;47.72;25.8;26.45;45.77
2015-09-16;15:24;49.11;25.48;26.45;46.56
2015-09-16;15:30;48.42;25.48;26.45;46.4
2015-09-16;15:36;48.94;25.8;26.45;46.4
2015-09-16;15:42;48.42;26.12;26.77;46.24
2015-09-16;15:48;;;26.77;45.93
2015-09-16;15:54;47.2;26.12;26.77;45.93
2015-09-16;16:00;47.03;26.12;26.77;45.61
2015-09-16;16:06;47.9;26.12;;
2015-09-16;16:18;;;26.77;45.45
2015-09-16;16:24;47.03;25.8;26.45;45.14
2015-09-16;16:48;;;26.45;45.61
2015-09-16;16:54;47.2;25.8;26.45;45.45
2015-09-16;17:00;47.38;25.8;26.12;45.93
2015-09-16;17:06;46.51;25.48;26.12;45.77
2015-09-16;17:12;47.03;25.48;;
2015-09-16;17:18;47.72;25.48;26.12;45.61
2015-09-16;17:30;47.38;25.48;26.12;45.61
2015-09-16;17:36;47.55;25.48;26.12;45.45
2015-09-16;17:42;47.2;25.48;26.12;45.45
2015-09-16;17:48;47.38;25.48;26.12;45.45
2015-09-16;17:54;47.9;25.48;26.12;45.77
2015-09-16;18:00;46.86;25.16;26.12;45.45
2015-09-16;18:06;46.51;25.48;26.12;45.3
2015-09-16;18:12;47.03;25.16;26.12;45.14
2015-09-16;18:18;47.38;25.16;25.8;45.14
2015-09-16;18:24;46.16;25.16;25.8;45.45
2015-09-16;18:30;46.68;25.16;25.8;45.61
2015-09-16;18:36;47.03;25.16;25.8;45.3
2015-09-16;18:42;47.2;25.16;25.8;45.3
2015-09-16;18:48;46.16;25.16;25.8;45.45
2015-09-16;18:54;46.16;25.16;25.8;45.45
2015-09-16;19:00;46.34;25.16;25.8;45.45
2015-09-16;19:06;46.51;25.16;25.8;45.3
2015-09-16;19:12;46.51;25.16;25.8;45.3
2015-09-16;19:18;45.82;25.16;25.8;45.45
2015-09-16;19:24;46.16;25.16;25.8;45.61
2015-09-16;19:30;46.34;25.16;25.48;45.61
2015-09-16;19:36;46.34;24.83;25.48;45.3
2015-09-16;19:54;46.34;24.83;25.48;45.3
2015-09-16;20:00;46.68;24.83;25.48;45.61
2015-09-16;20:06;46.51;24.83;25.48;45.61
2015-09-16;20:12;46.34;24.83;25.48;45.3
2015-09-16;20:18;46.86;24.83;25.48;45.3
2015-09-16;20:24;45.99;24.83;25.48;45.14
2015-09-16;20:30;46.51;24.83;25.48;45.14
2015-09-16;20:36;46.34;24.83;25.48;45.3
2015-09-16;20:42;46.86;24.83;25.48;45.45
2015-09-16;20:48;46.86;24.83;25.48;45.45
2015-09-16;20:54;46.34;24.83;25.48;45.61
2015-09-16;21:12;47.03;24.83;25.48;45.14
2015-09-16;21:30;46.51;24.51;25.16;45.14
2015-09-16;21:36;46.68;24.51;25.16;45.45
2015-09-16;21:48;45.82;24.51;25.16;45.61
2015-09-16;21:54;46.34;24.51;25.16;45.45
2015-09-16;22:12;45.99;24.51;25.16;45.14
2015-09-16;22:30;46.51;24.51;25.16;45.14
2015-09-16;22:36;45.64;24.51;25.16;45.14
2015-09-16;22:42;45.47;24.51;25.16;45.3
2015-09-16;22:48;45.82;24.51;25.16;45.3
2015-09-16;22:54;46.51;24.51;25.16;45.45
2015-09-16;23:00;45.47;24.51;25.16;45.3
2015-09-16;23:06;45.12;24.51;25.16;45.45
2015-09-16;23:18;45.64;24.51;25.16;45.3
2015-09-16;23:24;45.47;24.51;25.16;45.3
2015-09-16;23:30;45.82;24.51;25.16;45.14
2015-09-16;23:36;45.47;24.51;25.16;45.14
2015-09-16;23:42;45.64;24.51;25.16;44.98
2015-09-16;23:48;45.99;24.51;25.16;44.98
2015-09-16;23:54;45.64;24.51;25.16;45.3
2015-09-17;00:00;46.16;24.51;25.16;45.3
2015-09-17;00:18;45.99;24.51;24.83;45.61
2015-09-17;00:24;45.82;24.51;25.16;45.3
2015-09-17;00:30;45.82;24.51;24.83;45.3
2015-09-17;00:36;46.16;24.51;24.83;45.45
2015-09-17;00:42;45.82;24.51;24.83;45.3
2015-09-17;00:48;45.99;24.51;24.83;44.98
2015-09-17;00:54;45.82;24.51;24.83;44.98
2015-09-17;01:00;46.34;24.51;24.83;45.14
2015-09-17;01:06;46.34;24.51;25.16;45.14
2015-09-17;01:12;46.16;24.19;24.83;45.3
2015-09-17;01:18;47.2;24.51;24.83;45.45
2015-09-17;01:24;46.16;24.51;24.83;45.45
2015-09-17;01:48;46.51;24.19;24.83;45.3
2015-09-17;01:54;45.99;24.19;24.83;45.61
2015-09-17;02:00;46.68;24.19;24.83;45.3
2015-09-17;02:06;46.68;24.19;24.83;45.3
2015-09-17;02:12;46.51;24.19;24.83;45.3
2015-09-17;02:18;46.16;24.19;;
2015-09-17;02:24;46.51;24.19;24.83;45.14
2015-09-17;02:30;46.51;24.19;24.83;45.3
2015-09-17;02:36;46.34;24.19;24.83;45.45
2015-09-17;02:42;45.99;24.19;24.83;45.61
2015-09-17;02:48;47.03;24.19;24.83;45.77
2015-09-17;02:54;45.99;24.19;24.83;45.77
2015-09-17;03:06;46.16;24.19;;
2015-09-17;03:12;46.16;24.19;24.83;45.61
2015-09-17;03:18;46.51;24.19;24.83;45.3
2015-09-17;03:24;46.34;24.19;24.83;45.45
2015-09-17;03:30;46.34;24.19;24.83;45.3
2015-09-17;03:36;46.34;24.19;24.51;45.3
2015-09-17;03:42;46.34;24.19;24.51;45.3
2015-09-17;03:48;46.51;24.19;24.51;45.45
2015-09-17;03:54;;;24.51;45.61
2015-09-17;04:00;45.99;24.19;24.51;45.77
2015-09-17;04:06;46.16;24.19;24.51;45.77
2015-09-17;04:24;46.86;24.19;24.51;45.61
2015-09-17;04:42;47.03;24.19;24.51;45.3
2015-09-17;04:48;46.86;24.19;24.51;45.3
2015-09-17;04:54;46.34;23.87;24.51;45.3
2015-09-17;05:00;46.51;23.87;24.51;45.45
2015-09-17;05:06;46.51;23.87;24.51;45.45
2015-09-17;05:12;46.51;23.87;24.51;45.45
2015-09-17;05:18;46.51;23.87;24.51;45.61
2015-09-17;05:24;46.16;23.87;24.51;45.77
2015-09-17;05:30;46.34;23.87;24.51;45.77
2015-09-17;05:36;46.34;23.87;24.51;45.61
2015-09-17;05:42;46.34;23.87;24.51;45.61
2015-09-17;05:48;46.51;23.87;24.51;45.45
2015-09-17;05:54;46.51;23.87;24.51;45.61
2015-09-17;06:00;46.68;23.87;24.51;45.45
2015-09-17;06:06;46.34;23.87;24.51;45.3
2015-09-17;06:12;46.51;23.87;24.51;45.3
2015-09-17;06:18;46.86;23.87;24.51;45.61
2015-09-17;06:24;46.51;23.87;24.51;45.61
2015-09-17;06:42;46.68;23.87;24.51;45.77
2015-09-17;06:48;46.16;23.87;;
2015-09-17;07:00;46.51;23.87;24.51;45.93
2015-09-17;07:06;46.68;23.87;24.51;45.77
2015-09-17;07:30;46.51;23.87;24.51;45.61
2015-09-17;07:36;46.51;23.87;24.51;45.77
2015-09-17;07:48;;;24.51;45.61
2015-09-17;07:54;45.82;23.87;24.51;45.77
2015-09-17;08:00;46.16;23.87;24.51;45.3
2015-09-17;08:06;45.82;23.87;24.51;45.3
2015-09-17;08:30;46.34;24.19;24.51;45.3
2015-09-17;08:36;45.82;24.19;24.51;45.61
2015-09-17;08:42;45.64;24.19;24.51;45.61
2015-09-17;08:48;45.64;24.19;24.51;45.61
2015-09-17;08:54;45.3;24.19;24.83;45.14
2015-09-17;09:06;;;23.22;50.81
2015-09-17;09:12;55.18;21.93;23.22;51.13
2015-09-17;09:18;55.7;21.61;22.9;52.23
2015-09-17;09:24;55.53;21.61;22.58;52.39
2015-09-17;09:30;56.57;21.61;22.9;52.07
2015-09-17;09:36;55.87;21.93;23.22;51.6
2015-09-17;09:42;55.18;22.25;22.9;51.6
2015-09-17;10:00;51.37;23.87;24.83;49.08
2015-09-17;10:06;50.84;24.19;25.16;47.98
2015-09-17;10:12;49.46;24.51;25.48;47.5
2015-09-17;10:18;49.63;24.51;25.8;47.5
2015-09-17;10:24;50.32;24.51;26.12;47.03
2015-09-17;10:30;50.84;24.83;26.45;46.24
2015-09-17;10:36;49.63;25.16;26.45;46.4
2015-09-17;10:42;48.94;25.48;26.77;45.93
2015-09-17;11:00;47.38;26.12;27.74;44.66
2015-09-17;11:06;47.9;26.12;28.06;44.51
2015-09-17;11:12;47.55;26.45;28.06;44.35
2015-09-17;11:18;47.72;26.45;27.74;44.66
2015-09-17;11:24;47.55;26.45;;
2015-09-17;11:30;49.63;26.12;27.74;44.66
2015-09-17;11:36;50.5;25.8;27.41;46.71
2015-09-17;11:48;50.84;26.12;;
2015-09-17;11:54;51.54;26.12;27.09;47.82
2015-09-17;12:00;51.02;26.12;27.09;47.66
2015-09-17;12:06;50.32;26.12;27.41;47.5
2015-09-17;12:12;49.8;26.45;27.41;47.19
2015-09-17;12:18;49.11;26.45;27.74;46.4
2015-09-17;12:24;48.76;26.77;28.06;45.77
2015-09-17;12:36;47.55;26.77;;
2015-09-17;12:42;48.76;26.77;28.7;44.98
2015-09-17;12:48;48.59;26.77;28.7;45.61
2015-09-17;12:54;48.76;27.09;28.7;45.77
2015-09-17;13:00;49.11;26.77;28.7;45.93
2015-09-17;13:06;49.63;27.09;28.7;45.61
2015-09-17;13:12;48.59;27.09;28.7;46.08
2015-09-17;13:18;49.63;27.41;28.7;45.93
2015-09-17;13:24;48.76;27.41;28.7;46.4
2015-09-17;13:30;48.42;27.41;29.03;45.61
2015-09-17;13:36;48.76;27.41;29.03;45.61
2015-09-17;13:42;48.59;27.41;29.03;45.93
2015-09-17;13:48;47.9;27.74;29.35;45.77
2015-09-17;13:54;47.72;28.06;29.67;44.98
2015-09-17;14:00;48.59;28.7;30.0;45.61
2015-09-17;14:06;;;30.0;46.56
2015-09-17;14:30;50.32;27.74;29.03;47.03
2015-09-17;14:36;51.02;27.41;29.03;47.34
2015-09-17;14:42;50.5;27.74;29.03;47.03
2015-09-17;14:48;50.67;27.41;29.03;47.34
2015-09-17;14:54;50.84;27.41;28.7;47.34
2015-09-17;15:00;50.84;27.41;28.7;47.66
2015-09-17;15:06;50.84;27.41;28.38;47.82
2015-09-17;15:12;50.67;27.41;28.38;47.98
2015-09-17;15:18;50.67;27.41;28.38;47.82
2015-09-17;15:24;51.02;27.41;28.38;47.82
2015-09-17;15:30;51.02;27.41;28.06;47.5
2015-09-17;15:36;50.67;27.09;28.06;47.98
2015-09-17;15:42;51.02;27.09;28.06;47.82
2015-09-17;15:48;51.02;27.09;28.06;47.82
2015-09-17;15:54;51.02;27.09;28.06;47.98
2015-09-17;16:00;;;27.74;47.98
2015-09-17;16:06;50.5;27.09;27.74;47.98
2015-09-17;16:12;50.84;27.09;27.74;48.29
2015-09-17;16:18;50.84;26.77;27.74;47.98
2015-09-17;16:24;50.32;26.77;27.74;47.98
2015-09-17;16:30;50.32;26.77;27.41;48.13
2015-09-17;16:36;50.32;26.77;27.41;47.98
2015-09-17;16:42;50.15;26.77;27.41;47.98
2015-09-17;16:48;50.15;26.77;27.41;48.29
2015-09-17;16:54;50.32;26.77;27.41;47.82
2015-09-17;17:00;50.32;26.77;27.41;47.82
2015-09-17;17:06;50.5;26.45;27.41;47.66
2015-09-17;17:12;49.8;26.45;27.41;47.34
2015-09-17;17:18;49.8;26.45;27.41;47.82
2015-09-17;17:24;49.8;26.45;27.41;47.5
2015-09-17;17:30;50.15;26.45;27.09;47.5
2015-09-17;17:36;49.63;26.45;;
2015-09-17;17:48;;;27.09;47.03
2015-09-17;17:54;48.59;26.45;27.09;46.56
2015-09-17;18:00;49.28;26.45;27.09;46.4
2015-09-17;18:06;48.42;26.45;27.09;46.56
2015-09-17;18:12;48.94;26.12;26.77;46.71
2015-09-17;18:18;48.42;26.12;26.77;46.56
2015-09-17;18:24;48.07;26.12;26.77;46.08
2015-09-17;18:30;47.72;26.12;26.77;46.08
2015-09-17;18:36;48.07;26.12;26.77;45.93
2015-09-17;18:42;47.9;26.12;26.77;45.93
2015-09-17;18:48;47.2;26.12;26.77;45.93
2015-09-17;18:54;47.72;26.12;26.77;46.24
2015-09-17;19:00;47.72;26.12;26.77;46.24
2015-09-17;19:06;47.9;26.12;26.77;45.93
2015-09-17;19:12;47.38;26.12;26.77;45.93
2015-09-17;19:18;47.9;26.12;26.77;46.08
2015-09-17;19:24;47.55;26.12;26.77;46.24
2015-09-17;19:30;47.55;26.12;26.77;46.08
2015-09-17;19:36;48.07;25.8;26.45;45.77
2015-09-17;19:42;47.9;25.8;26.45;46.08
2015-09-17;19:48;47.72;25.8;26.45;46.4
2015-09-17;19:54;47.72;25.8;26.45;46.24
2015-09-17;20:00;47.55;25.8;26.45;45.93
2015-09-17;20:06;47.9;25.8;26.45;45.93
