#1
double data(6794,3)
34200,297.34,32.46
34560,297.34,32.81
34920,297.66,32.63
35280,Nan,Nan
36000,297.66,32.29
36360,297.66,32.63
36720,297.98,32.46
37080,297.98,32.46
37440,297.98,32.81
37800,297.98,32.98
38160,297.98,32.46
38520,298.31,32.98
38880,298.31,32.98
39240,298.31,32.46
39600,298.63,33.15
39960,Nan,Nan
40680,298.63,33.15
41040,298.95,32.81
41400,298.95,32.98
41760,298.95,33.15
42120,298.95,32.98
42480,Nan,Nan
43200,299.27,33.15
43560,299.27,32.98
43920,299.27,32.81
44280,299.6,32.98
44640,299.6,32.98
45000,299.6,32.63
45360,299.6,32.81
45720,299.92,32.98
46080,299.92,32.81
46440,299.92,33.15
46800,299.92,32.46
47160,299.92,32.98
47520,299.92,32.81
47880,300.24,32.81
48240,300.24,32.29
48600,Nan,Nan
48960,300.24,32.81
49320,300.24,32.81
49680,300.24,32.46
50040,300.56,32.81
50400,300.56,32.29
50760,300.56,32.63
51120,300.56,32.29
51480,300.56,32.29
51840,300.56,32.29
52200,300.56,32.11
52560,300.56,32.46
53280,Nan,Nan
53640,300.56,32.29
54000,300.56,32.29
54360,300.89,31.94
54720,300.56,32.46
55080,300.89,32.29
55440,300.56,32.29
55800,300.89,31.94
56160,300.56,32.29
56520,300.56,32.11
56880,300.89,31.94
57240,300.89,31.94
57600,300.56,32.29
57960,300.56,31.94
58680,Nan,Nan
59040,300.56,32.11
59400,300.56,32.29
59760,300.56,32.29
60120,300.56,32.29
60480,300.56,32.46
60840,300.56,32.29
61200,300.56,32.46
61560,300.56,32.46
61920,300.56,32.11
62280,300.56,32.29
62640,300.56,32.46
63000,300.24,32.46
63360,300.24,32.46
63720,300.24,32.63
64080,300.24,32.46
64440,300.24,32.29
64800,300.24,32.46
65160,299.92,32.29
65520,300.24,32.46
65880,299.92,32.46
66240,299.92,32.63
66600,299.92,32.29
66960,299.92,32.46
67320,299.92,32.81
67680,299.6,32.81
68040,299.6,32.46
68400,299.6,32.46
68760,299.6,31.77
69120,299.6,31.77
69480,299.6,31.94
69840,299.27,31.77
70200,299.27,31.94
70560,299.27,31.77
70920,299.27,31.59
71280,299.27,31.77
71640,299.27,32.11
72000,299.27,31.59
72360,Nan,Nan
73080,298.95,31.94
73440,298.95,31.77
73800,298.95,31.59
74160,298.95,31.94
74520,298.95,31.42
74880,298.95,31.77
75240,298.95,32.11
75600,298.95,32.11
75960,298.63,31.77
76320,298.95,32.11
76680,298.95,31.77
77040,298.63,31.77
77400,298.63,32.11
77760,298.63,31.77
78120,298.63,31.94
78480,Nan,Nan
79200,298.63,32.11
79560,298.63,32.29
79920,298.63,32.11
80280,298.63,32.46
80640,298.63,32.11
81000,298.63,32.29
81360,Nan,Nan
81720,298.31,31.94
82080,298.31,32.29
82440,298.31,32.46
82800,298.31,32.46
83160,298.31,32.63
83520,298.31,32.46
83880,298.31,32.63
84240,298.31,32.46
84600,298.31,32.81
84960,298.31,32.81
85320,298.31,32.81
85680,298.31,32.46
86040,298.31,32.29
0,297.98,32.29
360,298.31,32.46
720,298.31,32.63
1080,298.31,32.98
1440,298.31,32.81
2160,Nan,Nan
2520,297.98,32.46
2880,297.98,32.29
3240,297.98,32.46
3600,297.98,32.46
3960,297.98,32.63
4320,297.98,32.46
4680,297.98,32.81
5040,297.98,32.81
5400,297.98,32.81
5760,297.98,32.46
6120,297.98,32.98
6480,297.98,32.98
6840,297.66,32.81
7200,297.98,32.63
7560,297.98,32.98
7920,297.66,32.63
8280,297.66,33.33
8640,297.66,33.33
9000,297.66,33.15
9360,297.66,32.98
9720,297.66,32.98
10080,297.66,32.81
10440,297.66,33.5
11520,297.66,33.33
11880,297.66,33.33
12240,297.66,32.98
13320,297.66,33.15
13680,297.66,33.15
14040,297.66,32.98
14400,297.66,33.15
14760,297.34,32.98
15120,297.34,33.33
15480,Nan,Nan
16200,297.34,33.33
16560,297.34,33.15
17280,297.34,33.33
17640,297.34,32.81
18000,297.34,32.63
18360,Nan,Nan
19800,297.34,32.63
20160,297.34,32.81
20520,297.34,32.63
20880,Nan,Nan
21600,297.34,32.81
21960,297.34,32.46
22320,297.02,32.81
22680,Nan,Nan
23400,297.02,32.81
23760,297.02,32.81
24120,297.02,32.81
24480,297.02,32.63
24840,297.02,32.81
25200,297.02,32.81
25560,297.02,32.29
25920,297.02,32.46
26280,297.02,32.81
26640,297.02,32.81
27000,297.02,32.63
27360,297.02,32.81
27720,Nan,Nan
28080,297.02,32.29
28440,296.69,32.63
28800,297.02,32.81
29160,297.02,32.46
29520,297.02,32.46
29880,297.02,32.29
30240,297.02,32.63
30600,297.02,32.46
30960,297.02,32.29
31320,297.02,32.63
31680,297.02,32.46
32040,297.34,32.11
32400,297.34,32.29
32760,297.34,32.11
33120,297.34,31.94
33480,297.34,31.94
33840,297.34,31.94
34200,297.34,31.94
34560,297.66,31.42
34920,297.66,31.59
35280,297.66,31.42
36000,297.98,31.77
36360,297.98,31.94
36720,297.98,31.77
37080,297.98,31.77
37440,298.31,31.07
37800,298.31,31.25
38160,298.31,31.07
38520,298.31,31.25
38880,298.31,31.42
39240,298.63,31.42
39600,298.63,31.07
39960,298.95,31.42
40320,298.95,31.07
40680,298.95,31.42
41040,298.95,30.9
41760,Nan,Nan
42120,298.95,31.59
42480,298.95,31.42
42840,298.63,31.77
43200,298.95,31.59
43560,299.27,31.77
43920,299.27,31.25
44280,299.6,31.07
44640,299.6,31.07
45000,299.92,31.07
45360,299.92,31.59
45720,299.92,30.9
46800,299.92,31.42
47160,300.24,31.07
47880,300.24,31.42
48240,300.24,31.25
48960,Nan,Nan
49320,300.56,30.9
49680,300.56,31.42
50040,300.56,30.9
50400,300.56,31.07
50760,300.56,31.07
51120,300.56,31.07
51480,Nan,Nan
52200,300.56,30.73
52560,300.89,31.07
52920,300.89,31.07
53280,300.89,31.25
53640,300.89,31.07
54000,300.89,31.07
54360,300.89,30.9
54720,300.89,31.25
55080,300.89,31.42
55440,300.56,31.59
55800,300.24,31.42
56160,300.24,31.07
56520,300.24,30.73
56880,300.24,31.07
57240,300.24,31.07
57600,299.92,30.21
57960,Nan,Nan
58680,299.92,30.38
59040,300.24,30.03
59400,300.24,29.69
59760,Nan,Nan
60480,Nan,Nan
60840,299.92,30.03
61200,299.92,30.55
61560,299.92,30.55
61920,299.92,30.38
62280,299.92,30.21
62640,299.92,30.21
63000,299.92,30.55
63360,299.6,30.55
64080,Nan,Nan
64440,299.6,31.25
64800,299.6,30.21
65160,299.6,30.21
65520,299.27,31.07
65880,299.6,30.9
66240,299.6,31.07
66600,299.92,31.25
66960,299.6,31.07
67320,299.6,31.25
67680,299.6,31.07
68040,299.6,31.25
68400,299.6,31.25
68760,299.6,30.9
70200,299.27,31.25
70560,299.27,31.42
70920,299.27,31.25
71280,299.27,31.25
71640,299.27,31.25
72000,299.27,31.25
72360,299.27,31.59
72720,299.27,31.25
73080,299.27,31.59
73440,298.95,31.77
73800,298.95,31.25
74160,298.95,31.77
74520,298.95,31.77
75600,298.95,31.94
75960,298.95,31.42
76320,298.95,31.77
76680,298.95,31.77
77040,298.63,31.94
77400,298.63,32.11
77760,298.63,32.11
78120,298.95,32.11
78480,Nan,Nan
79200,298.63,32.29
79560,298.63,31.77
79920,298.63,32.11
80280,298.63,32.29
80640,298.63,32.46
81000,298.63,32.46
81360,298.63,32.46
82800,298.63,32.11
83160,298.63,32.63
83520,298.63,32.63
83880,298.63,32.29
84240,298.31,32.63
84600,298.63,32.81
84960,Nan,Nan
85680,298.63,32.81
86040,298.31,32.29
0,298.31,32.46
360,298.31,32.46
720,298.31,32.81
1080,298.31,32.46
1440,298.31,32.63
1800,298.31,32.81
2160,298.31,33.15
2520,298.31,32.63
2880,298.31,32.81
3240,298.31,33.33
3600,298.31,33.33
3960,298.31,32.98
4320,298.31,33.15
4680,298.31,33.5
5040,298.31,33.5
5400,298.31,33.5
5760,298.31,33.5
6120,298.31,33.33
6480,297.98,33.68
6840,Nan,Nan
7200,297.98,33.68
7560,298.31,33.85
7920,297.98,33.15
8280,297.98,33.5
8640,297.98,33.5
9000,297.98,33.5
9360,297.98,33.68
9720,297.98,33.5
10080,297.98,33.68
10440,297.98,33.5
10800,297.98,33.68
11160,297.98,34.02
11520,297.98,33.85
11880,297.98,34.02
12240,297.98,34.02
12600,297.98,34.02
12960,297.98,33.85
13320,297.98,33.5
13680,297.98,33.68
14040,297.98,33.5
14400,297.98,34.02
14760,297.98,34.02
15120,297.98,33.85
15480,297.98,33.68
15840,297.98,33.68
16200,297.66,33.85
16560,297.98,34.02
18000,297.66,33.5
18360,297.98,33.5
18720,297.66,33.68
19080,Nan,Nan
19800,297.66,33.85
20160,297.66,33.5
20520,297.66,33.5
20880,297.66,33.15
21240,297.66,33.5
21600,297.66,33.33
21960,297.66,33.68
22320,297.66,33.68
22680,297.66,33.5
23040,297.66,33.68
23760,Nan,Nan
24120,297.66,33.68
24480,297.66,33.5
24840,297.66,33.33
25200,297.66,33.5
25560,297.66,33.15
26280,297.66,33.33
26640,297.66,33.5
27000,297.66,33.5
27360,297.66,33.33
27720,297.66,33.68
28080,Nan,Nan
28800,297.66,33.68
29160,297.66,33.85
29520,297.66,34.02
29880,297.66,33.5
30240,297.66,33.5
30600,297.66,33.5
30960,297.66,33.5
31320,297.66,33.85
31680,297.66,33.68
32040,297.98,34.02
32400,297.66,33.68
32760,297.98,33.85
33120,297.98,34.02
33480,297.98,34.37
33840,297.98,34.54
34560,297.98,33.68
34920,297.98,33.5
35280,Nan,Nan
36000,297.98,33.5
36360,297.98,33.33
36720,297.98,33.15
37080,298.31,33.5
37440,297.98,33.33
37800,298.31,32.98
38160,297.98,33.15
38520,297.98,33.15
38880,298.31,32.81
39240,297.98,33.33
39600,Nan,Nan
39960,298.31,33.85
40320,298.31,33.85
40680,298.31,33.68
41040,298.31,33.15
41400,298.63,33.33
41760,298.63,33.15
42120,298.95,32.81
42480,298.95,32.63
42840,298.95,32.81
43560,Nan,Nan
43920,299.27,32.63
44280,299.27,31.94
44640,298.95,31.94
45000,298.95,31.77
45360,299.27,32.63
45720,299.27,32.63
46080,299.6,32.29
46440,299.6,32.29
46800,299.6,32.11
47160,299.6,31.94
47520,299.92,31.94
47880,299.92,31.94
48240,299.92,31.94
48600,299.6,32.29
48960,299.6,31.94
49320,299.6,31.77
49680,299.6,32.29
50040,299.6,32.46
50400,299.6,32.63
50760,299.6,32.63
51120,299.92,32.46
51480,299.6,32.11
51840,299.92,31.77
52200,299.92,31.59
52560,299.92,31.59
52920,299.92,31.42
53280,299.92,31.25
53640,299.92,31.07
54000,299.92,31.42
54360,299.92,31.07
54720,299.92,30.03
55080,300.24,30.03
55440,300.24,30.38
55800,300.24,29.51
56160,300.24,29.69
56520,300.24,29.86
56880,300.24,30.03
57240,300.24,29.86
57600,300.24,29.69
57960,300.24,29.51
58320,300.24,29.69
58680,300.24,29.51
59040,300.24,29.69
59400,299.92,30.21
59760,300.24,30.21
60120,299.92,30.55
60480,299.92,30.38
60840,299.92,30.73
61200,299.92,30.9
61560,299.92,30.9
61920,299.92,31.42
62280,299.92,31.07
62640,299.92,31.25
63000,299.92,31.59
63360,299.92,30.73
63720,299.92,30.03
64080,299.92,29.86
64440,299.92,29.51
64800,299.92,29.69
65160,299.6,28.99
65520,299.6,29.34
65880,299.6,29.34
66240,299.6,29.34
66600,Nan,Nan
67320,Nan,Nan
67680,299.6,30.03
68040,299.6,30.03
68400,299.6,30.03
68760,299.6,29.86
69120,299.6,30.03
69480,299.6,30.21
69840,299.6,30.21
70200,299.27,30.03
70560,299.27,30.21
70920,299.27,30.38
71280,299.27,30.38
71640,299.27,30.55
72000,299.27,30.73
72360,Nan,Nan
72720,299.27,30.9
73080,299.27,31.07
73440,299.27,31.25
73800,298.95,30.9
74160,298.95,30.9
74520,Nan,Nan
74880,Nan,Nan
75240,298.95,31.25
75600,298.95,30.9
75960,298.95,30.9
76320,298.95,31.77
76680,298.95,31.59
77040,298.95,31.59
77400,298.95,31.59
77760,298.63,31.42
78120,Nan,Nan
79200,Nan,Nan
79560,Nan,Nan
79920,298.63,31.94
80280,298.31,31.94
80640,298.63,31.77
81000,298.63,31.94
81360,298.63,31.77
81720,298.63,31.77
82080,298.63,32.29
82440,298.63,32.63
82800,298.63,32.63
83160,298.63,32.29
83520,298.63,32.29
83880,298.63,32.63
84240,298.63,32.29
84600,298.63,32.46
84960,298.63,32.29
85320,298.31,32.63
85680,298.31,32.46
86040,298.31,32.81
0,298.31,32.63
360,298.31,32.46
720,298.31,32.98
1080,298.31,32.81
1440,298.31,32.63
1800,298.31,33.15
2160,298.31,32.98
2520,298.31,32.98
2880,298.31,32.63
3240,298.31,32.81
3600,298.31,32.98
3960,298.31,33.33
4320,298.31,33.33
4680,298.31,33.5
5040,298.31,32.98
5400,298.31,32.98
5760,298.31,33.33
6120,297.98,33.5
6480,297.98,33.68
6840,297.98,33.68
7200,297.98,33.33
7560,297.98,33.33
7920,Nan,Nan
8280,297.98,32.98
8640,297.98,32.98
9000,297.98,33.5
9360,297.98,33.33
9720,297.98,32.81
10080,297.98,32.81
10440,297.98,33.33
10800,297.98,32.81
11160,297.98,32.81
11520,297.66,32.98
11880,297.98,32.81
12240,297.98,32.98
12600,297.66,32.81
12960,297.66,32.63
13320,297.66,32.46
13680,297.98,32.46
14040,297.66,32.46
14400,297.66,32.63
14760,297.66,32.63
15120,297.66,32.81
15480,297.66,32.63
15840,297.66,32.63
16200,297.66,32.46
16560,297.66,32.29
16920,297.66,32.46
17280,297.66,32.63
17640,297.66,32.98
18000,297.66,32.98
18360,297.66,32.29
18720,Nan,Nan
19080,297.66,32.81
19440,297.66,32.29
19800,297.66,32.46
20160,297.66,32.46
20520,297.66,32.63
20880,297.34,32.63
21240,297.66,32.46
21600,297.66,32.81
21960,297.34,32.81
22320,297.34,32.46
22680,297.34,32.81
23040,297.34,32.81
23400,297.34,32.81
23760,297.34,32.98
24120,297.34,32.98
24480,297.34,32.98
24840,297.34,32.98
25200,297.34,32.98
25560,297.34,32.63
25920,297.34,32.46
26280,297.34,32.81
26640,297.34,32.63
27000,297.34,32.63
27360,297.34,32.81
27720,297.34,32.46
28080,297.34,32.46
28440,297.34,32.63
28800,297.34,32.81
29160,297.34,32.98
29520,297.34,32.81
29880,297.34,32.46
30240,297.34,32.46
30600,297.34,32.46
30960,297.66,32.81
31320,297.66,32.81
32400,297.66,32.63
32760,297.66,32.29
33120,297.66,32.46
33480,297.66,32.11
33840,297.66,32.46
34200,297.66,32.29
34560,297.66,32.29
34920,Nan,Nan
36000,Nan,Nan
36360,Nan,Nan
36720,297.98,32.11
37080,298.31,31.94
37440,298.31,32.46
37800,298.31,32.11
38160,298.31,32.29
38520,298.31,31.94
38880,298.31,32.46
39240,298.63,32.81
39600,298.63,32.81
39960,298.63,32.63
40320,298.95,32.46
40680,298.95,32.63
41040,298.95,32.11
41400,299.27,32.29
41760,299.27,32.11
42120,299.27,32.11
42480,299.27,32.11
42840,299.27,32.46
43200,299.27,31.77
43560,299.27,31.94
43920,299.27,32.11
44280,299.6,31.77
44640,299.92,31.42
45000,299.92,31.25
45360,300.24,31.25
45720,300.24,31.25
46080,300.24,31.42
46440,300.24,31.07
46800,299.92,30.9
47160,299.92,30.55
47520,299.92,30.38
47880,299.92,30.73
48240,299.92,31.07
48600,299.92,30.73
48960,299.92,31.59
49320,299.92,31.42
49680,299.92,31.25
50040,299.92,30.55
50400,300.24,30.21
50760,Nan,Nan
51120,Nan,Nan
51480,Nan,Nan
51840,300.24,30.21
52200,300.24,30.38
52560,300.24,30.73
52920,300.56,31.25
53280,300.24,30.21
53640,300.56,30.21
54000,300.56,29.86
54360,300.56,30.03
54720,300.56,29.34
55080,300.56,30.21
55440,300.56,30.38
55800,Nan,Nan
56160,Nan,Nan
56520,300.56,30.38
56880,300.56,29.86
57240,300.56,29.69
57600,Nan,Nan
57960,Nan,Nan
58320,300.56,30.03
58680,300.56,30.21
59040,300.56,29.69
59400,300.56,29.86
59760,300.56,29.51
60120,300.56,29.17
60480,300.56,28.99
60840,300.56,29.34
61200,300.24,28.3
61560,300.24,29.34
61920,300.24,28.99
62280,300.24,29.86
62640,300.24,29.34
63000,300.24,29.86
63360,300.24,29.51
63720,300.24,30.03
64080,300.24,29.86
64440,300.24,30.21
64800,300.24,30.21
65160,300.24,30.03
65520,300.24,30.38
65880,300.24,30.03
66240,300.24,30.55
66600,299.92,30.55
66960,299.92,30.03
67320,Nan,Nan
67680,299.92,30.55
68040,299.92,30.21
68400,299.92,30.21
68760,299.6,30.21
69120,299.6,30.21
69480,299.6,30.38
69840,299.6,30.21
70200,299.6,30.55
70560,299.6,30.21
70920,299.6,30.21
71280,Nan,Nan
72000,299.27,30.38
72360,299.27,30.21
72720,299.27,30.73
73080,299.27,30.73
73440,299.27,30.38
73800,Nan,Nan
74160,299.27,30.73
74520,299.27,30.9
74880,Nan,Nan
75600,298.95,31.07
75960,Nan,Nan
76320,Nan,Nan
76680,298.95,30.9
77040,298.95,30.9
77400,298.95,30.73
77760,Nan,Nan
78120,Nan,Nan
79200,Nan,Nan
79920,Nan,Nan
81000,298.63,31.25
81360,298.63,31.42
81720,298.63,31.59
82080,298.63,31.59
82440,298.63,31.07
82800,Nan,Nan
83160,298.63,31.59
83520,298.63,31.77
83880,298.63,31.77
84240,Nan,Nan
84600,298.63,31.59
84960,298.63,31.42
85320,298.63,31.42
85680,298.63,31.25
86040,298.63,31.59
0,298.31,31.25
360,298.63,31.42
720,298.31,31.42
1080,298.31,31.42
1440,298.31,31.42
1800,298.31,31.59
2160,298.31,31.59
2520,298.31,31.77
2880,298.31,31.42
3240,298.31,31.25
3600,298.31,31.42
3960,298.31,31.59
4320,298.31,31.77
4680,298.31,31.77
5400,298.31,31.59
5760,298.31,31.42
6120,Nan,Nan
6480,Nan,Nan
6840,298.31,31.77
7200,298.31,31.59
7560,297.98,31.59
7920,297.98,31.59
8280,297.98,31.42
8640,297.98,31.42
9000,297.98,31.42
9360,297.98,31.42
9720,297.98,31.42
10080,297.98,31.59
10440,297.98,31.42
10800,297.98,31.42
11160,297.98,31.94
11520,297.98,31.42
11880,297.98,31.77
12240,297.98,31.59
12600,297.98,31.25
12960,297.98,31.77
13320,297.98,31.42
13680,297.98,31.77
14040,297.98,31.42
14400,297.98,31.77
14760,297.98,31.59
15120,297.98,31.94
15480,297.98,31.59
15840,297.98,31.77
16200,297.98,31.59
16560,297.98,31.59
16920,297.98,31.77
17280,297.98,31.77
17640,297.98,31.59
18000,297.98,31.42
18360,297.66,31.42
18720,297.98,31.59
19080,297.66,31.59
19440,297.66,31.59
19800,297.66,31.25
20160,297.66,31.42
20520,297.66,31.59
20880,297.66,31.25
21240,297.66,30.9
21600,Nan,Nan
21960,297.66,31.07
22320,297.66,31.25
22680,Nan,Nan
23400,297.66,31.07
23760,297.66,30.9
24120,297.66,30.9
24480,297.66,31.25
24840,297.66,31.07
25200,297.66,30.73
25560,297.66,31.07
25920,297.66,31.07
26280,Nan,Nan
27000,297.66,31.07
27360,297.66,31.07
27720,297.66,30.9
28080,297.66,31.07
28440,297.66,31.07
28800,297.66,31.25
29160,297.66,30.73
29520,297.66,30.73
29880,297.66,31.07
30240,297.66,31.25
30600,Nan,Nan
30960,297.66,30.9
31320,297.66,30.73
31680,297.66,30.73
32400,297.66,30.55
32760,297.66,30.9
33120,297.66,30.55
33480,297.66,30.38
33840,297.66,30.9
34200,297.66,30.55
34560,297.66,30.9
34920,297.66,30.73
35280,297.66,30.73
36000,297.66,30.21
36360,297.66,30.21
36720,297.66,30.21
37080,297.98,30.21
37440,297.98,30.03
37800,297.98,30.21
38160,297.98,30.21
38520,297.98,29.86
38880,297.98,29.86
39600,298.31,29.69
39960,298.31,30.21
40320,298.31,29.86
40680,298.31,29.86
41040,298.31,29.69
41400,298.31,29.69
41760,298.31,29.69
42120,298.31,29.34
43200,298.31,29.51
43560,298.31,29.51
43920,298.31,29.51
44280,298.63,29.34
44640,298.63,29.34
45000,298.63,29.34
45360,298.63,29.51
45720,298.95,29.51
46080,298.95,29.51
46440,299.27,29.34
46800,299.27,29.51
47160,299.27,29.34
47520,299.6,29.34
47880,299.6,28.82
48240,299.6,29.17
48600,299.92,28.99
48960,299.92,28.99
49320,299.92,28.82
49680,300.24,28.47
50040,300.24,28.82
50400,300.24,28.47
50760,300.24,27.95
51120,Nan,Nan
51480,299.92,27.95
51840,299.92,27.61
52200,299.92,27.26
52560,299.92,27.26
52920,300.24,27.08
53280,300.56,27.61
53640,300.56,27.78
54000,300.89,27.95
54360,300.89,28.13
54720,300.89,28.3
55080,300.89,28.47
55440,300.89,28.82
55800,300.89,28.82
56160,300.89,28.47
56520,300.89,28.65
56880,300.89,28.82
57240,300.89,28.47
57600,300.89,28.47
57960,300.89,28.65
58320,300.56,28.82
58680,300.56,28.3
59040,300.56,28.3
59400,300.56,28.47
59760,300.56,28.3
60120,300.56,28.47
60480,300.56,28.3
60840,300.56,28.47
61200,300.56,28.99
61560,300.56,28.99
61920,300.56,28.47
62280,300.24,28.82
62640,300.24,28.47
63000,300.24,28.65
63360,Nan,Nan
63720,300.24,28.47
64080,300.24,29.17
64440,299.92,27.61
64800,299.6,28.13
65160,299.92,28.13
65520,299.92,28.3
65880,299.6,27.95
66240,299.6,28.13
66600,299.6,28.13
66960,299.6,27.95
67320,299.6,27.61
67680,299.27,27.61
68040,299.27,27.43
68400,299.27,27.43
68760,299.27,27.26
69120,299.27,27.26
69480,299.27,27.78
69840,299.27,27.78
70200,299.27,28.13
70560,299.27,28.3
70920,299.27,28.3
71280,299.27,28.65
71640,299.27,28.47
72000,299.27,28.82
72360,298.95,28.82
72720,298.95,28.3
73080,299.27,28.47
73440,298.95,28.65
73800,298.95,28.99
74160,298.95,28.65
74520,298.95,28.99
74880,298.95,28.65
75240,298.95,28.82
75600,298.95,28.82
75960,298.95,29.17
76320,298.95,28.82
76680,298.95,29.34
77040,298.95,28.99
77400,298.95,28.99
77760,298.95,29.17
78120,298.63,29.51
78480,298.63,29.51
78840,298.63,29.51
79200,298.63,29.34
79560,298.63,29.34
79920,298.63,29.34
80280,298.63,29.86
80640,298.63,29.51
81000,298.63,29.34
81360,298.63,29.17
81720,298.63,29.17
82080,298.63,29.51
82440,298.63,29.86
82800,298.63,29.34
83160,298.63,29.69
83520,298.63,29.69
83880,298.31,29.34
84240,298.63,29.69
84600,298.31,29.51
84960,298.31,29.51
85320,298.31,29.34
85680,298.31,29.34
86040,298.31,29.17
0,298.31,29.34
360,Nan,Nan
1080,298.31,29.34
1440,298.31,29.51
1800,298.31,29.51
2160,298.31,29.86
2520,298.31,30.03
2880,298.31,30.03
3240,298.31,29.86
3600,298.31,29.69
3960,298.31,30.03
4320,298.31,30.03
4680,297.98,29.69
5040,297.98,30.21
5400,297.98,30.38
5760,297.98,30.21
6120,297.98,30.03
6480,297.98,30.21
6840,297.98,30.03
7200,297.98,30.21
7560,297.98,30.03
7920,297.98,29.69
8280,Nan,Nan
9360,297.98,30.21
9720,Nan,Nan
10080,297.98,30.21
10440,297.66,29.86
10800,297.66,30.21
11160,297.66,29.86
11520,297.66,30.03
11880,297.66,30.03
12600,297.66,30.38
12960,297.66,30.21
13320,297.66,30.21
13680,297.66,30.21
14040,297.66,30.21
14400,297.66,30.55
14760,297.66,30.38
15120,297.66,30.38
15480,297.66,30.73
15840,297.66,30.9
16200,297.66,30.9
16560,297.66,30.38
16920,297.66,30.9
17280,297.66,31.07
17640,297.66,31.07
18000,297.66,30.73
18360,297.66,30.73
18720,297.66,30.73
19080,297.66,31.07
19440,297.66,31.07
19800,297.66,30.9
20160,297.66,30.9
20520,297.34,31.07
20880,297.34,31.07
21240,297.34,30.9
21600,297.34,31.07
21960,297.66,31.42
22320,297.34,31.25
22680,297.34,31.42
23040,297.34,31.25
23400,297.34,32.11
23760,297.34,31.77
24480,297.34,31.94
24840,297.34,31.59
25200,297.34,31.59
25560,297.34,32.11
25920,297.34,32.11
26280,297.34,31.77
26640,297.34,31.59
27000,297.34,31.59
27360,297.34,32.11
27720,297.34,31.77
28080,297.34,31.77
28440,297.34,32.29
28800,297.34,31.77
29160,297.34,32.29
29520,297.34,32.11
29880,Nan,Nan
31680,297.34,33.33
32040,297.34,33.68
32400,297.66,33.33
32760,297.66,33.68
33120,297.66,33.33
33480,297.66,33.33
33840,297.66,33.33
34200,297.66,32.98
34560,297.66,32.81
34920,297.66,33.15
35280,Nan,Nan
36000,297.98,32.46
36360,297.66,32.46
36720,297.66,32.11
37080,297.98,32.29
37440,297.66,32.11
37800,297.98,32.29
38160,297.98,31.94
38520,297.98,32.29
38880,298.31,32.11
39240,298.31,31.77
39600,298.31,32.11
39960,Nan,Nan
40320,Nan,Nan
40680,298.31,33.15
41040,298.31,32.98
41400,298.31,33.68
41760,298.31,33.33
42120,298.63,32.81
42480,Nan,Nan
42840,298.95,32.81
43200,298.95,33.5
43560,298.95,33.15
43920,298.63,33.68
44280,298.63,33.85
44640,298.95,33.5
45000,298.95,33.68
45360,298.95,33.68
45720,298.95,33.33
46080,298.95,33.68
46440,299.27,33.68
46800,299.6,32.98
47160,299.6,32.63
47520,299.92,32.81
47880,299.6,32.81
48240,299.6,32.81
48600,299.27,32.98
48960,299.27,32.98
49320,299.27,32.63
49680,299.92,32.46
50040,300.56,32.29
50400,300.24,32.11
50760,299.92,32.29
51120,299.6,32.29
51480,299.92,32.29
51840,299.92,32.29
52200,299.92,32.29
52560,300.24,32.81
52920,300.24,32.29
53280,299.92,32.11
53640,299.92,32.11
54000,299.92,32.11
54360,299.92,32.29
54720,299.92,32.11
55080,299.92,31.77
55440,299.92,31.77
55800,299.92,31.94
56160,299.92,31.59
56520,300.24,31.59
56880,299.92,31.94
57240,299.92,31.94
57600,299.92,32.29
57960,300.24,31.94
58320,299.92,31.94
58680,Nan,Nan
59400,299.92,31.94
59760,299.92,31.94
60120,299.92,31.59
60480,299.92,31.42
60840,299.92,31.42
61200,299.92,31.94
61560,299.92,32.11
61920,299.92,32.29
62280,299.92,31.94
62640,299.92,31.94
63000,299.6,32.29
63360,299.6,31.77
63720,Nan,Nan
64080,299.6,31.77
64440,299.6,31.77
64800,299.6,31.94
65160,299.6,31.94
65520,299.27,32.11
65880,299.27,31.94
66240,299.27,32.11
66600,299.27,32.46
66960,299.27,32.46
67320,298.95,32.29
67680,298.95,32.63
68040,298.95,32.29
68400,298.95,32.29
68760,298.95,32.46
69120,298.63,32.46
69480,298.63,32.46
69840,298.63,32.63
70200,298.63,32.46
70560,298.63,32.29
70920,298.63,32.81
71280,298.63,32.81
71640,298.63,32.46
72000,298.63,32.63
72360,298.63,32.63
72720,298.31,32.98
73080,298.31,32.63
73440,298.31,32.63
73800,298.31,32.63
74160,298.31,32.98
74520,298.31,32.63
74880,Nan,Nan
75600,Nan,Nan
75960,Nan,Nan
76320,298.31,33.15
76680,298.31,33.15
77040,298.31,33.15
77400,298.31,32.81
77760,298.31,32.98
78120,298.31,33.33
78480,298.31,33.33
78840,298.31,32.98
79200,298.31,32.81
79560,298.31,32.98
79920,298.31,32.98
80280,298.31,33.15
80640,297.98,32.98
81000,297.98,33.33
81360,297.98,32.98
81720,297.98,33.15
82080,297.98,33.33
82440,297.98,33.68
82800,297.98,32.98
83160,297.98,33.33
83520,Nan,Nan
83880,Nan,Nan
84240,297.98,33.5
84600,297.98,33.33
84960,297.98,33.5
85320,297.98,33.5
85680,297.98,33.68
0,297.98,33.85
360,297.98,33.85
720,297.98,33.85
1080,297.98,34.02
1440,297.98,33.85
1800,297.98,33.68
2160,297.98,33.85
2520,297.98,33.68
2880,297.98,33.68
3240,297.66,33.68
3600,297.98,34.02
3960,297.66,33.85
