#1
double data(6369,3)
17640,321.565,26.605
18000,321.22,26.77
18360,321.135,26.605
18720,321.825,26.285
19080,Nan,Nan
19800,321.565,26.445
20160,321.045,26.77
20520,320.96,26.77
20880,320.96,27.255
21240,320.53,26.77
21960,321.22,26.45
22320,320.525,26.61
22680,320.265,26.61
23040,320.355,26.61
23400,320.09,26.77
23760,319.31,26.77
25200,319.315,26.93
25560,318.705,27.095
25920,318.62,26.93
26280,318.275,27.255
26640,318.185,27.095
27360,318.79,26.77
27720,317.665,27.255
28080,317.32,27.415
28440,315.5,27.74
29160,315.5,28.06
29520,316.715,27.575
29880,316.275,27.575
30240,316.45,27.575
30600,316.105,27.575
30960,316.1,27.9
31320,315.76,27.735
31680,315.585,28.06
32040,315.585,28.06
32760,313.07,29.03
33120,314.805,28.06
33480,315.06,28.22
33840,314.8,29.025
34200,314.28,28.705
34560,314.195,28.705
34920,313.675,28.865
35280,316.19,27.41
36000,313.155,28.54
36360,315.67,27.09
37800,311.77,29.185
38160,314.46,27.09
38880,Nan,Nan
39240,310.64,29.185
39600,310.385,28.865
39960,309.775,29.185
40320,309.6,29.51
40680,308.905,30.155
41040,308.3,30.315
41760,Nan,Nan
42120,308.645,29.67
42480,308.3,29.67
42840,308.04,29.83
43200,308.3,29.83
43560,307.95,29.83
43920,307.865,29.995
44280,307.695,30.32
44640,307.78,30.315
45000,307.605,29.995
45360,307.345,29.83
45720,307.52,29.995
46080,307.26,29.83
46440,307.345,30.155
46800,307,29.83
47160,307.085,29.995
47520,306.65,30.48
47880,306.825,30.315
48240,306.915,30.32
49680,306.655,30.48
50040,306.305,30.155
50400,306.39,30.8
50760,306.735,30.16
51480,308.385,29.83
51840,310.645,30.32
52200,314.89,30.155
52560,316.625,30.96
52920,318.01,31.125
53280,317.665,31.605
53640,317.665,31.93
54000,317.145,32.09
54360,316.105,32.255
54720,315.585,32.735
55080,314.98,32.415
55440,314.105,32.575
56880,313.76,32.9
57240,313.5,32.9
57960,316.71,30
58320,313.07,33.06
58680,313.07,32.9
59040,312.55,33.22
59400,312.025,33.705
59760,312.465,32.9
60120,313.24,32.575
60480,313.155,32.575
60840,313.415,32.575
61200,313.155,34.35
61560,313.415,32.575
61920,313.155,33.865
62280,313.245,32.095
62640,313.065,32.415
63000,313.33,31.93
63360,313.33,31.93
63720,313.5,32.415
64800,313.85,31.45
65160,313.675,31.45
65520,313.5,31.29
65880,313.76,31.29
66240,314.11,31.45
66600,313.765,31.125
66960,314.02,31.29
67320,314.195,30.965
67680,313.85,30.965
68040,314.02,30.96
68400,314.285,30.8
68760,314.195,30.8
69120,314.2,30.64
69480,313.845,30.64
69840,315.32,29.67
70200,313.935,30.96
70560,314.11,30.8
70920,314.11,30.32
71280,314.195,30.32
71640,314.455,30.155
72000,312.9,31.29
72360,314.37,30.32
72720,314.46,30.32
73080,314.28,29.995
73440,314.63,30.155
73800,314.545,30.48
74160,314.54,30.155
74520,314.72,29.995
74880,314.545,30.16
75240,314.89,29.995
75960,Nan,Nan
76320,315.15,30.16
76680,315.15,29.835
77040,314.98,29.995
77400,315.41,29.835
77760,315.325,29.995
79200,315.495,29.51
79560,315.41,29.675
79920,315.585,29.675
80280,315.58,29.51
80640,315.67,29.675
81000,315.67,29.35
81360,315.495,29.51
81720,315.76,30.475
82080,315.84,29.35
82440,315.93,29.35
82800,315.755,29.35
83160,315.93,29.35
83520,316.19,29.35
83880,315.84,29.51
84240,315.845,29.35
84600,316.02,29.35
84960,316.19,29.51
85320,316.19,29.025
85680,317.23,28.7
0,316.36,29.35
360,316.275,31.285
1080,316.275,29.35
1440,316.19,29.025
1800,316.45,29.185
2160,316.625,29.51
2520,316.365,29.025
2880,316.45,29.025
3240,316.795,29.025
3600,316.71,29.35
3960,316.795,29.025
4680,316.795,29.025
5040,316.71,29.35
5400,316.97,29.025
5760,316.625,28.865
6120,317.14,29.35
7200,317.06,29.025
7560,317.32,29.025
7920,317.23,28.865
8280,317.49,28.865
8640,317.405,28.865
9360,317.75,29.03
9720,317.23,28.705
10080,317.75,28.705
10440,317.835,28.705
10800,317.575,28.705
11160,317.665,28.54
11520,317.66,28.705
11880,317.84,28.705
12240,317.925,28.705
12600,317.92,28.54
12960,318.095,29.995
13320,317.75,28.54
14400,318.095,28.54
14760,318.53,28.54
15120,317.75,28.38
15480,318.27,28.705
15840,317.925,28.705
16200,318.01,28.54
16560,318.45,28.7
17280,317.75,28.38
17640,318.355,28.54
18000,318.535,28.38
18360,318.445,28.38
18720,318.185,28.54
19080,318.795,28.54
19440,318.445,28.38
19800,318.185,28.54
20160,318.705,28.38
20520,318.535,28.38
20880,318.535,28.22
21240,318.355,28.38
21600,318.795,28.38
21960,319.31,28.38
22680,318.1,28.06
23040,318.79,28.38
23400,318.705,28.22
23760,318.97,28.38
24480,317.92,28.06
24840,318.705,28.38
26280,318.1,28.545
26640,317.92,28.705
27000,317.835,28.865
27360,317.75,29.67
28080,317.32,29.025
28440,317.23,29.19
28800,317.315,29.19
29160,316.71,30.64
29520,317.06,29.67
29880,316.88,29.51
30240,316.885,29.51
30600,316.885,29.835
30960,316.71,29.51
31680,315.84,30.96
32040,316.535,30.155
32400,316.36,29.995
32760,316.275,29.995
33120,316.36,29.995
33480,316.19,30.475
33840,316.19,30.475
34200,316.015,30.315
34560,315.93,32.9
34920,315.67,30.965
35280,317.23,29.03
36000,315.235,31.445
36360,314.89,31.445
36720,314.8,31.445
37080,317.06,29.67
37800,314.54,31.93
38160,316.71,29.67
38880,311.51,36.45
39240,313.765,32.74
39600,313.59,32.9
39960,313.155,35.16
40320,313.07,33.385
40680,315.32,30.64
41400,311.94,33.705
41760,312.375,34.025
42120,312.375,34.185
42480,314.98,30.96
43200,311.855,34.35
43560,311.94,34.515
43920,311.595,34.995
44280,311.42,36.77
44640,311.42,35.32
45000,310.99,35.48
45360,311.335,35.315
45720,311.16,35.315
46080,311.25,35.8
46440,313.94,32.25
47160,Nan,Nan
47520,310.815,36.125
47880,310.47,36.125
48240,310.12,36.125
48600,310.38,36.125
48960,310.555,36.125
49320,310.38,37.095
49680,310.125,36.285
50040,310.035,36.45
50400,310.125,36.45
50760,310.035,36.45
51120,309.95,36.61
51480,307,40
52200,309.69,36.61
52560,309.69,36.61
52920,309.51,36.61
53280,307.17,40
54000,309.425,36.77
54360,309.6,36.77
55080,312.2,33.22
55440,309.69,36.77
55800,309.945,36.61
56160,309.6,36.61
56880,311.85,33.22
57240,309.945,36.445
57600,309.86,36.285
57960,309.69,36.445
58320,309.945,36.285
58680,309.86,36.285
59040,309.6,36.61
59760,311.51,32.9
60120,309.685,36.125
60480,310.205,35.8
60840,310.38,35.64
61560,311.68,32.9
61920,310.725,35.32
62280,310.815,35.32
62640,310.9,35.32
63000,310.985,34.995
63360,310.985,34.835
63720,311.245,34.835
64080,311.075,34.835
64440,311.245,34.835
64800,311.59,34.675
65160,310.81,36.77
65880,312.03,34.35
66240,312.2,34.35
66600,312.375,34.185
66960,311.68,36.12
74160,314.46,33.22
74520,314.37,32.25
74880,313.42,30.96
82080,Nan,Nan
82440,314.63,31.285
3600,315.32,30.965
3960,315.15,30.645
11520,316.19,30.48
11880,Nan,Nan
19080,316.28,30.32
19440,316.28,30.155
19800,316.45,30.155
20160,Nan,Nan
27360,314.46,29.35
27720,315.67,30.96
28080,316.71,32.25
43200,310.295,35.965
43560,310.205,36.285
43920,309.775,36.285
44280,309.51,36.445
44640,309.6,37.095
52200,308.215,37.575
52560,309.6,33.54
59760,311.16,32.58
60120,311.505,35.64
60480,311.68,35.32
60840,311.94,35.155
61200,311.77,35.16
61560,312.29,34.995
61920,312.2,35.315
62280,312.29,35.155
62640,312.72,35.155
63000,312.285,34.67
63360,312.285,34.83
63720,312.375,34.83
64080,312.72,34.995
64440,312.895,34.83
64800,312.635,34.83
65160,312.635,34.67
65520,312.635,34.51
65880,312.895,34.835
66240,312.545,34.51
66600,313.245,34.67
66960,313.155,34.51
67320,313.24,34.19
67680,313.245,34.35
68040,313.68,34.19
68400,313.59,34.19
68760,313.415,34.19
69120,313.935,34.03
69480,313.935,34.19
69840,313.85,34.35
70200,313.85,34.19
70560,314.025,34.03
70920,314.195,33.865
71280,314.285,33.705
71640,314.2,33.705
72000,314.37,33.705
72360,314.2,34.515
72720,314.63,33.705
73080,314.455,33.705
73440,315.5,36.12
73800,314.63,33.385
74160,314.98,33.385
74520,314.805,33.385
74880,315.15,33.06
75240,315.495,32.735
75600,315.235,33.06
75960,315.67,33.06
76320,315.41,32.735
76680,315.41,32.735
77040,315.325,32.735
77400,315.325,33.54
77760,315.325,32.735
78120,315.585,32.735
78480,315.58,32.575
78840,315.325,32.735
79200,315.495,32.735
79560,315.32,32.735
79920,315.41,32.735
80280,314.975,32.895
80640,315.235,32.415
81000,315.325,32.575
81360,315.675,32.415
81720,316.105,32.09
82080,316.455,31.93
82440,316.71,31.93
82800,316.625,31.77
83160,316.625,31.93
83520,317.06,31.61
83880,317.405,31.61
84240,317.32,31.61
84600,317.315,32.415
84960,317.755,31.77
85320,317.75,32.255
85680,317.835,31.61
86040,314.46,30.32
0,317.84,31.61
360,318.095,31.45
720,318.535,33.545
1080,318.355,31.77
1440,318.79,31.61
1800,318.795,31.45
2160,318.795,31.125
2520,318.62,31.45
2880,318.965,31.29
3240,318.79,31.29
3600,319.225,31.125
3960,319.14,31.29
4320,319.835,31.29
4680,320.005,31.125
5040,320.18,31.125
5400,320.18,31.125
5760,320.525,31.29
6120,320.79,30.965
6480,320.96,30.965
6840,320.61,30.965
7200,320.875,31.125
7560,321.22,31.125
7920,321.22,30.965
8280,321.305,30.8
8640,320.96,30.96
9000,320.96,30.8
9360,321.48,30.96
9720,321.65,30.8
10080,321.395,30.64
10440,321.825,30.8
10800,321.825,30.64
11160,321.74,30.8
11520,321.83,30.8
11880,321.825,31.125
12240,322,30.8
12600,321.825,30.8
12960,321.915,30.64
13320,322.35,30.64
13680,322.175,30.64
14040,322.26,30.155
14400,322.17,30.64
14760,322.085,30.8
15120,321.915,30.48
15480,322.26,30.64
15840,322.175,30.64
16200,322.43,32.09
16560,322.09,30.48
16920,321.91,30.64
17280,322.43,30.64
17640,322.345,30.48
18000,322.175,30.48
18360,322.605,30.64
18720,322.26,31.125
19080,322.17,30.64
19440,322.26,30.32
19800,322.865,30.48
20160,322.345,30.32
20520,322.52,31.61
20880,322.175,30.48
21240,322.175,32.415
21600,322.69,30.64
21960,322.69,30.64
22320,322.61,30.64
22680,322.52,30.64
23040,322.435,30.32
23400,322.52,30.16
23760,322.52,30.32
24120,322.78,30.32
24480,322.695,30.48
24840,322.52,30.32
25200,322.695,30.48
25560,322.61,29.995
25920,322.435,30.32
26280,322.52,30.48
26640,322.52,29.995
27000,322.865,30.48
27360,322.78,30.32
27720,322.605,30.32
28080,323.04,30.64
28440,323.04,30.64
28800,322.95,30.48
29160,322.78,30.64
29520,322.78,30.48
29880,322.95,29.995
30240,322.95,30.48
30600,328.33,31.29
30960,317.4,29.03
31320,322.95,30.32
31680,323.04,30.48
32040,323.3,30.32
32400,323.215,30.32
32760,323.04,30.32
33120,323.21,30.48
33480,322.695,31.61
33840,322.78,30.64
34200,322.69,30.48
34560,322.61,30.805
34920,322.435,30.64
35280,322.26,30.64
36000,322.26,30.965
36360,322.175,31.125
36720,321.825,30.805
37080,322.085,30.965
37440,321.74,30.805
37800,321.48,31.45
38160,321.48,31.285
38520,321.135,31.285
38880,320.7,31.61
39240,320.44,31.93
39600,320.35,31.93
39960,320.18,31.61
40320,320.525,31.77
40680,320.525,31.77
41040,320.44,31.61
41400,320.875,32.09
41760,320.7,31.77
42120,320.785,32.09
42480,320.615,31.93
42840,320.44,31.93
43200,320.18,32.09
43560,320.095,31.93
43920,320.09,32.415
44280,320.265,31.93
44640,320.005,32.09
45000,320.175,31.93
45360,320.005,32.255
45720,320.525,32.09
46080,320.525,31.93
46440,321.135,31.77
46800,321.13,31.61
47160,321.395,31.285
47520,321.22,31.285
47880,321.65,31.125
48240,321.305,31.285
48600,321.395,31.45
48960,321.13,31.45
49320,320.615,31.77
49680,319.83,32.415
50040,319.57,32.735
50400,319.05,32.735
50760,318.62,33.06
51120,318.36,32.735
51480,318.445,33.06
51840,317.925,33.06
52200,318.27,32.9
52560,318.705,32.9
52920,318.445,33.06
53280,318.185,33.705
53640,318.275,33.865
54000,318.185,33.54
54360,317.925,33.705
54720,317.145,34.185
55080,316.885,34.19
55440,317.145,34.35
55800,316.795,34.515
56160,316.625,34.515
56520,316.535,34.675
56880,316.795,34.515
57240,317.49,34.35
57600,317.405,34.515
57960,317.49,36.29
58320,317.49,34.19
58680,317.495,34.51
59040,316.97,34.835
59400,316.275,34.995
59760,316.45,35.16
60120,316.71,34.995
60480,316.625,34.675
60840,316.795,35.16
61200,316.88,34.995
61560,316.885,34.995
61920,316.885,34.995
62280,315.67,30.32
62640,316.795,34.995
63000,316.885,34.835
63360,316.97,34.835
63720,317.055,34.675
64080,316.885,34.835
64440,316.97,34.835
64800,316.71,34.835
65160,316.795,34.835
65520,316.625,34.675
65880,316.885,34.51
66240,316.97,35.32
66600,316.795,34.675
66960,317.145,34.835
67320,317.055,34.19
67680,317.235,34.19
68040,317.58,34.19
68400,317.925,34.03
68760,317.75,33.87
69120,317.925,33.87
69480,317.84,35
69840,317.75,33.705
70200,317.405,33.705
70560,317.665,33.385
70920,318.1,34.995
71280,318.01,33.06
71640,317.925,32.895
72000,318.185,32.735
72360,318.445,32.735
72720,318.53,32.575
73080,318.795,32.415
73440,319.05,32.575
73800,319.66,32.09
74160,325.56,34.83
74520,320.01,31.93
74880,320.18,31.93
75240,315.5,29.35
75600,315.67,29.35
75960,315.67,29.35
76320,315.67,29.03
76680,316.02,29.03
77040,316.02,29.03
77400,315.84,29.03
77760,316.19,29.03
78120,315.84,29.03
78480,316.02,29.03
78840,316.19,29.03
79200,316.02,29.03
79560,316.19,29.03
79920,316.88,29.03
80280,316.19,29.03
80640,316.71,29.03
81000,316.71,29.03
81360,316.19,28.7
81720,316.36,29.03
82080,317.23,28.7
82440,316.71,28.7
82800,317.06,28.7
83160,317.58,28.7
83520,317.4,28.7
83880,316.88,28.7
84240,317.58,28.7
84600,317.23,28.7
84960,317.4,28.7
85320,317.58,28.7
85680,317.4,28.7
86040,317.58,28.7
0,317.75,28.7
360,317.23,28.7
720,317.4,28.7
1080,317.23,28.7
1440,317.75,28.7
1800,317.58,28.7
2160,317.92,28.7
2520,317.92,28.7
2880,317.75,28.7
3240,317.58,28.7
3600,317.58,28.7
3960,317.92,28.7
4320,317.75,28.7
4680,317.75,28.38
5040,317.75,28.7
5400,317.58,28.7
5760,317.75,28.7
6120,318.27,28.38
6480,317.75,28.38
6840,318.1,28.38
7200,318.1,28.38
7560,317.92,28.38
7920,318.27,28.38
8280,318.45,28.38
8640,318.45,28.38
9000,318.1,28.38
9360,318.45,28.38
9720,317.75,28.38
10080,317.92,28.38
10440,317.75,28.38
10800,318.1,28.38
11160,318.27,28.38
11520,318.1,28.38
11880,318.27,28.38
12240,318.1,28.38
12600,318.27,28.38
12960,317.92,28.38
13320,318.62,28.38
13680,318.45,28.38
14040,318.79,28.38
14400,318.62,28.38
14760,318.27,28.38
15120,317.75,28.38
15480,318.1,28.38
15840,318.1,28.38
16200,317.92,28.38
16560,317.92,28.38
16920,318.1,28.38
17280,318.27,28.38
17640,317.92,28.38
18000,318.1,28.06
18360,318.27,28.38
18720,318.62,28.06
19080,317.92,28.06
19440,318.1,28.06
19800,318.27,28.06
20160,318.27,28.06
20520,317.92,28.06
20880,318.45,28.06
21240,318.27,28.06
21600,318.79,28.06
21960,318.45,28.06
22320,318.45,28.06
22680,318.62,28.06
23040,318.62,28.06
23400,318.79,28.06
23760,318.97,28.06
24120,318.27,28.06
24480,318.79,28.06
24840,318.27,28.06
25200,318.97,28.06
25560,318.79,28.06
25920,318.62,28.06
26280,318.45,28.06
26640,318.27,28.06
27000,318.79,28.38
27360,318.45,28.06
27720,319.14,28.38
28080,318.79,28.38
28440,318.45,28.38
28800,318.62,28.38
29160,318.97,28.38
29520,318.45,28.38
29880,318.45,28.38
30240,318.62,28.38
30600,318.79,28.38
30960,318.1,28.38
31320,Nan,Nan
31680,318.62,28.38
32040,318.1,28.38
32400,318.1,28.38
32760,317.92,28.38
33120,318.45,28.38
33480,318.45,28.38
33840,318.27,28.7
34200,318.45,28.7
34560,317.92,28.7
34920,317.92,28.7
35280,318.1,29.03
36000,317.4,29.03
36360,317.4,29.03
36720,317.23,29.03
37080,317.06,29.35
37440,317.23,29.35
37800,317.23,29.35
38160,317.23,29.67
38520,317.23,29.67
38880,316.71,29.67
39240,316.54,30
39600,316.36,30
39960,316.02,30
40320,316.02,30.32
40680,316.02,30.32
41400,315.67,30.64
41760,315.32,30.64
42120,315.32,30.64
42480,315.5,30.96
42840,315.32,30.96
43200,314.98,31.29
43560,315.15,31.29
43920,315.15,31.29
44280,314.46,31.29
44640,314.46,31.61
45000,313.94,31.61
45360,313.76,31.93
45720,313.76,31.93
46080,313.24,31.93
46440,313.76,31.93
46800,312.9,32.25
47160,313.24,32.25
47520,312.9,32.25
47880,312.2,32.25
48240,312.2,32.25
48600,312.03,32.58
48960,312.2,32.58
49320,312.37,32.58
49680,311.85,32.58
50040,312.03,32.9
50400,311.16,32.9
50760,311.16,32.9
51120,310.99,32.9
51480,311.16,32.9
51840,310.81,32.9
52200,311.51,32.9
52560,310.81,32.9
52920,310.64,32.9
53280,310.99,32.9
53640,310.99,33.22
54000,310.64,32.9
54360,310.64,33.22
54720,311.16,33.22
55080,311.16,33.22
55440,310.47,33.22
55800,310.99,33.22
56160,310.29,33.22
56520,310.81,32.9
56880,310.29,32.9
57240,310.64,32.9
57600,310.47,32.9
57960,310.47,32.9
58320,310.81,32.9
58680,310.64,32.9
59040,310.12,32.9
59400,310.29,32.9
59760,310.47,32.9
60120,310.64,32.9
60480,310.12,32.58
60840,310.12,32.9
61200,310.29,32.58
61560,310.47,32.58
61920,310.47,32.58
62280,310.12,32.58
62640,309.95,32.58
63000,310.64,32.25
63360,310.81,32.25
63720,311.33,32.25
64080,311.16,32.25
64440,310.99,32.25
64800,311.16,32.25
65160,311.16,31.93
65520,311.16,31.93
65880,311.16,31.93
66240,311.51,31.93
66600,310.81,31.93
66960,311.16,31.93
67320,311.33,31.61
67680,311.68,31.61
68040,311.16,31.61
68400,311.51,31.61
68760,311.51,31.61
69120,312.03,31.61
69480,311.68,31.29
69840,311.51,31.29
70200,311.51,31.29
70560,311.85,31.29
70920,312.2,31.29
71280,312.03,31.29
71640,311.68,30.96
72000,312.55,30.96
72360,312.37,30.96
72720,312.03,30.96
73080,312.55,30.96
73440,312.37,30.96
73800,312.55,30.96
74160,312.72,30.64
74520,313.07,30.64
74880,Nan,Nan
75240,313.24,30.64
75600,312.9,30.64
75960,312.72,30.64
76320,313.42,30.64
76680,313.42,30.64
77040,313.24,30.64
77400,313.76,30.32
77760,313.76,30.32
78120,313.59,30.32
78480,313.59,30.32
78840,313.42,30.32
79200,314.11,30.32
79560,314.11,30.32
79920,313.59,30.32
80280,313.76,30.32
80640,313.76,30.32
81000,313.94,30
81360,313.94,30.32
81720,313.94,30.32
82080,313.76,30
82440,313.76,30
82800,314.11,30
83160,314.46,30
83520,314.46,30
83880,314.46,30
84240,314.46,30
84600,314.46,30
84960,314.8,30
85320,314.63,30
85680,314.11,30
86040,314.28,30
0,313.94,30
360,314.11,29.67
720,314.63,29.67
1080,314.63,30
1440,314.63,29.67
1800,314.28,29.67
2160,314.28,29.67
2520,314.11,29.67
2880,314.63,29.67
3240,314.28,29.67
3600,314.11,29.67
3960,314.63,29.67
4320,314.63,29.67
4680,314.46,29.67
5040,314.8,29.67
5400,314.28,29.67
5760,314.63,29.67
6120,314.8,29.35
6480,314.8,29.67
6840,314.63,29.67
7200,314.98,29.35
7560,314.8,29.35
7920,314.63,29.35
8280,314.8,29.35
8640,314.63,29.35
9000,314.63,29.35
9360,314.28,29.35
9720,314.46,29.35
10080,314.8,29.35
10440,314.63,29.35
10800,314.46,29.35
11160,314.98,29.35
11520,314.63,29.35
11880,314.46,29.35
12240,314.8,29.35
12600,314.8,29.35
12960,314.63,29.35
13320,314.46,29.35
13680,314.28,29.35
14040,314.46,29.35
14400,314.28,29.35
14760,314.46,29.35
15120,314.8,29.35
15480,314.63,29.35
15840,314.11,29.35
16200,314.28,29.35
16560,314.63,29.35
16920,314.46,29.35
17280,314.63,29.03
17640,314.63,29.03
18000,314.8,29.03
18360,314.63,29.03
18720,314.8,29.03
19080,315.15,29.03
19440,314.8,29.03
19800,315.15,29.03
20160,314.46,29.03
20520,314.46,29.03
20880,314.8,29.03
21240,314.28,29.03
21600,314.63,29.03
21960,314.8,29.03
22320,314.46,29.03
22680,314.46,29.03
23040,314.28,29.03
23400,314.8,29.03
23760,314.8,29.03
24120,314.63,29.03
24480,314.63,29.03
24840,314.63,29.03
25200,314.46,29.03
25560,314.63,29.03
25920,314.11,29.03
26280,314.28,29.03
26640,313.94,29.03
27000,313.94,29.03
27360,314.11,29.35
27720,313.94,29.03
28080,314.28,29.35
28440,313.94,29.35
28800,314.11,29.35
29160,314.11,29.35
29520,314.46,29.35
29880,314.11,29.35
30240,314.11,29.35
30600,313.76,29.35
30960,313.94,29.35
31320,313.76,29.35
31680,313.59,29.35
32040,Nan,Nan
32400,313.59,29.67
32760,313.59,29.67
33120,313.59,29.67
33480,313.59,29.67
33840,313.59,29.67
34200,313.42,29.67
34560,313.24,29.67
34920,313.59,29.67
35280,313.42,30
36000,313.59,30
36360,313.24,30
36720,313.24,30.32
37080,313.59,30.32
37440,313.42,30.32
37800,313.24,30.32
38160,313.42,30.64
38520,313.07,30.64
38880,313.42,30.64
39240,312.9,30.96
39600,312.72,30.96
39960,312.55,30.96
40320,312.72,31.29
40680,312.37,31.29
41040,312.2,31.29
41400,312.2,31.29
41760,312.2,31.61
42120,312.2,31.61
42480,311.85,31.61
42840,311.51,31.93
43200,311.51,31.93
43560,311.16,32.25
43920,311.33,32.25
44280,311.16,32.25
44640,311.16,32.25
45000,310.81,32.58
45360,310.64,32.58
45720,310.81,32.58
46080,310.64,32.9
46440,310.12,32.9
46800,310.47,32.9
47160,310.81,32.9
47520,310.47,33.22
47880,310.29,33.22
48240,309.43,33.22
48600,309.77,33.22
48960,309.25,33.54
49320,309.95,33.54
49680,310.12,33.54
50040,309.77,33.54
50400,309.77,33.54
50760,309.6,33.54
51120,309.25,33.87
51480,309.43,33.87
51840,309.43,33.87
52200,309.6,33.87
52560,309.25,33.87
52920,309.6,33.87
53280,309.25,33.87
53640,309.6,33.87
54000,309.6,33.87
54360,308.91,33.87
54720,309.25,33.87
55080,309.08,33.87
55440,308.56,33.87
55800,308.91,33.87
56160,308.73,33.87
56520,309.25,34.19
56880,309.08,33.87
57240,309.08,33.87
57600,309.25,33.87
57960,309.08,33.87
58320,308.91,33.87
58680,308.56,33.87
59040,308.56,33.87
59400,308.73,33.87
59760,309.08,33.87
60120,308.73,33.87
60480,309.08,33.54
60840,309.43,33.54
61200,308.56,33.54
61560,309.25,33.54
61920,309.43,33.54
62280,308.73,33.54
62640,308.91,33.22
63000,309.25,33.22
63360,309.6,33.22
63720,309.25,33.22
64080,309.95,33.22
64440,310.29,32.9
64800,310.29,32.9
65160,310.29,32.9
65520,310.64,32.9
65880,310.29,32.9
66240,309.95,32.58
66600,310.47,32.58
66960,310.29,32.58
67320,310.64,32.58
67680,310.47,32.58
68040,310.99,32.58
68400,310.99,32.25
68760,310.64,32.25
69120,310.64,32.25
69480,310.99,32.25
69840,311.16,32.25
70200,310.99,32.25
70560,311.33,32.25
70920,311.51,31.93
71280,311.51,31.93
71640,311.33,31.93
72000,311.33,31.93
72360,311.85,31.93
72720,311.16,31.93
73080,311.68,31.93
73440,311.68,31.61
73800,311.68,31.61
74160,311.51,31.61
74520,312.03,31.61
74880,311.68,31.61
75240,311.68,31.61
75600,Nan,Nan
75960,311.68,31.29
76320,312.2,31.61
76680,312.37,31.29
77040,312.03,31.29
77400,312.03,31.29
77760,312.55,31.29
78120,312.37,31.29
78480,312.55,31.29
78840,312.55,31.29
79200,312.37,31.29
79560,312.37,30.96
79920,312.37,30.96
80280,312.2,30.96
80640,312.2,30.96
81000,312.55,30.96
81360,312.72,30.96
81720,312.37,30.96
82080,312.72,30.96
82440,312.55,30.96
82800,313.24,30.96
83160,312.9,30.96
83520,312.72,30.96
83880,312.72,30.96
84240,312.9,30.96
84600,312.72,30.96
84960,313.42,30.64
85320,313.24,30.64
85680,313.24,30.64
86040,313.24,30.64
0,313.59,30.64
360,313.07,30.64
720,312.9,30.64
1080,313.24,30.64
1440,313.59,30.64
1800,313.24,30.64
2160,313.59,30.64
2520,313.42,30.64
2880,313.59,30.64
3240,313.24,30.64
3600,313.76,30.64
3960,313.59,30.64
4320,313.07,30.64
4680,313.24,30.64
5040,313.76,30.64
5400,313.24,30.64
5760,313.24,30.64
6120,313.42,30.64
6480,313.42,30.64
6840,313.24,30.64
7200,313.42,30.64
7560,313.76,30.32
7920,313.76,30.32
8280,313.94,30.64
8640,313.59,30.32
9000,313.24,30.32
9360,313.94,30.32
9720,313.42,30.32
10080,313.94,30.32
10440,313.42,30.32
10800,313.59,30.32
11160,313.24,30.32
11520,313.59,30.32
11880,313.59,30.32
12240,313.76,30.32
12600,314.11,30.32
12960,313.42,30.32
13320,313.94,30.32
13680,313.42,30.32
14040,313.59,30.32
14400,313.76,30.32
14760,313.76,30.32
15120,313.94,30.32
15480,313.94,30.32
15840,314.11,30.32
16200,313.76,30.32
16560,313.94,30.32
16920,313.76,30.32
17280,314.11,30.32
17640,314.11,30.32
18000,313.76,30.32
18360,314.11,30
18720,313.59,30
19080,313.76,30.32
19440,313.42,30
19800,313.76,30
20160,313.76,30
20520,313.76,30
20880,314.11,30
21240,314.11,30
21600,314.28,30
21960,313.94,30
22320,314.28,30
22680,314.28,30
23040,313.76,30
23400,313.59,30
23760,313.76,30
24120,313.94,30
24480,313.94,30
24840,313.94,30
25200,314.28,30
25560,313.76,30
25920,313.76,30
26280,314.28,30
26640,314.11,30
27000,314.11,30
27360,313.59,30
27720,313.94,30
28080,313.59,30
28440,313.94,30
28800,313.76,30.32
29160,313.76,30.32
29520,313.76,30.32
29880,313.59,30.32
30240,313.42,30.32
30600,313.24,30.32
30960,313.42,30.32
31320,313.42,30.32
31680,313.94,30.32
32040,313.24,30.32
32400,Nan,Nan
32760,313.42,30.32
33120,313.76,30.32
33480,313.24,30.64
33840,313.07,30.64
34200,313.42,30.64
34560,313.07,30.64
34920,313.24,30.64
35280,312.9,30.96
35640,312.72,30.96
36000,313.07,30.96
36360,313.07,30.96
36720,312.72,31.29
37080,312.9,31.29
37440,312.37,31.29
37800,312.37,31.29
38160,312.72,31.61
38520,312.55,31.61
38880,312.37,31.61
39240,312.03,31.93
39600,312.2,31.93
39960,312.2,31.93
40320,312.2,32.25
40680,312.03,32.25
41040,312.2,32.25
41400,312.2,32.25
41760,311.85,32.58
42120,311.68,32.58
42480,311.68,32.58
42840,311.85,32.9
43200,311.16,32.9
43560,311.68,32.9
43920,311.33,33.22
44280,311.68,33.22
44640,311.51,33.22
45000,311.33,33.54
45360,311.16,33.54
45720,311.16,33.54
46080,310.47,33.54
46440,310.99,33.87
46800,310.81,33.87
47160,310.81,33.87
47520,310.47,33.87
47880,309.95,34.19
48240,310.12,34.19
48600,310.64,34.19
48960,310.47,34.19
49320,310.12,34.51
49680,310.12,34.51
50040,310.29,34.51
50400,310.12,34.51
50760,310.29,34.51
51120,309.77,34.51
51480,310.12,34.83
51840,309.95,34.83
52200,309.95,34.83
52560,309.6,34.83
52920,309.43,34.83
53280,309.95,34.83
