#1
double data(5823,3)
55080,313.85,26.605
55440,314.195,26.605
55800,313.85,26.445
56160,314.025,26.605
56520,313.59,27.415
56880,Nan,Nan
57600,313.5,27.09
57960,313.33,27.09
58320,313.155,27.09
58680,312.895,26.93
59040,313.5,26.93
59400,313.5,26.93
59760,313.505,26.77
60120,313.76,26.605
61200,312.895,27.09
61560,312.72,27.25
61920,313.07,27.09
63000,313.675,26.77
63360,313.675,26.605
63720,313.85,26.605
64800,314.63,25.965
65160,314.37,25.965
65520,314.72,25.8
66600,316.19,25.32
66960,316.535,25.48
67320,316.62,25.16
68400,316.71,25.16
68760,Nan,Nan
69480,315.755,25.64
69840,315.845,25.48
70200,315.755,25.805
70560,315.93,25.48
70920,317.23,25.16
71280,314.98,25.8
72000,316.62,25.16
72360,316.71,25.155
72720,316.885,24.995
73080,317.23,24.83
73440,317.06,24.83
73800,317.49,24.83
74160,317.4,24.83
75600,317.665,24.83
75960,317.92,24.67
76320,317.75,24.19
76680,317.665,24.67
77040,317.665,24.51
77400,317.835,24.51
77760,317.925,24.51
78120,318.275,24.51
78480,318.275,24.35
79200,318.445,24.51
79560,318.185,24.51
80640,318.36,24.51
81000,318.185,24.35
81360,318.71,24.19
81720,318.53,24.51
82080,317.92,24.51
82800,318.53,24.19
83160,318.62,24.19
83520,318.795,24.025
83880,318.705,24.025
84240,319.055,24.025
85680,318.97,24.19
86040,318.62,24.025
0,318.795,24.19
360,318.88,24.19
720,318.88,25.155
1080,318.88,24.025
1440,319.055,24.51
1800,318.97,24.025
2160,319.225,24.025
2520,319.14,24.025
2880,319.225,24.025
3240,319.315,23.705
4320,319.4,23.705
4680,319.315,23.705
5040,319.575,24.03
5400,319.49,23.865
5760,319.4,23.705
6120,319.575,23.705
7200,319.4,23.705
7560,319.575,23.705
7920,319.745,23.865
8280,319.66,23.705
8640,319.66,23.705
9000,319.66,23.865
9360,319.14,24.19
10080,319.31,23.705
10440,319.575,23.705
11880,319.92,23.705
12240,319.835,23.705
12600,319.66,23.705
12960,319.575,23.705
13320,319.575,24.03
13680,319.835,23.705
14040,319.66,23.545
14400,319.575,23.545
14760,320.005,23.545
15120,320.005,23.545
15480,319.835,23.545
15840,318.97,24.19
16560,Nan,Nan
16920,319.92,23.545
17280,319.92,23.545
17640,319.83,23.545
18000,319.92,23.385
18360,319.66,23.705
19080,319.31,23.87
19440,319.485,23.385
19800,319.83,23.87
20160,319.575,23.545
20520,319.745,23.385
20880,320.18,22.9
21600,319.92,23.545
21960,319.66,23.385
22320,319.92,23.385
22680,320.7,23.22
23400,319.49,23.545
23760,319.4,23.545
24120,319.57,23.705
24480,319.575,23.705
24840,319.14,23.545
25200,319.4,23.705
25560,319.05,23.705
25920,319.225,23.87
26280,319.23,23.87
26640,319.225,23.87
27000,319.14,23.705
27360,318.795,24.03
27720,318.36,23.87
28080,318.535,24.03
28440,318.53,24.03
28800,318.535,24.03
29160,318.97,23.87
29520,318.97,23.705
29880,318.62,23.87
30240,319.055,23.87
30600,318.965,23.865
30960,318.62,23.87
31320,318.62,23.87
31680,318.62,24.03
32040,318.705,23.705
32400,318.705,24.03
32760,319.055,23.87
33120,319.14,24.03
33480,318.97,23.87
33840,318.71,24.03
34200,318.965,24.19
34560,318.88,24.19
34920,318.185,24.35
35280,318.275,24.35
35640,318.01,24.675
36000,317.405,24.51
36360,317.75,24.51
36720,317.925,24.835
37080,318.45,24.19
37800,317.665,24.675
38160,317.405,24.835
38520,317.49,24.675
38880,318.97,24.19
39600,318.01,24.51
39960,318.97,24.19
40680,320.18,24.19
41040,319.4,24.19
41400,319.835,24.03
41760,320.53,24.19
42120,321.135,24.19
42480,320.7,24.19
43200,321.565,24.03
43560,320.525,24.51
43920,320.265,24.35
44280,319.835,24.35
44640,320.27,24.03
45000,320.44,23.865
45360,320.35,24.19
46800,319.745,26.77
47160,320.01,24.19
47520,318.88,24.675
47880,318.445,25.48
48240,317.58,25.315
48600,316.97,25.64
48960,316.975,25.315
49320,317.32,25.315
49680,316.19,25.8
50400,319.485,24.51
50760,320.7,24.19
51120,320.875,24.19
51480,320.44,23.865
51840,321.74,23.705
52200,322.175,23.385
52560,323.04,25.16
52920,323.39,22.9
53280,325.56,21.93
54000,323.565,22.9
54360,323.39,22.9
55080,321.57,23.87
55440,322.78,25.32
55800,322.78,23.06
56160,322.605,23.225
56520,322.865,23.225
56880,324.86,22.25
57600,323.215,23.06
57960,323.13,23.06
58320,322.95,23.225
58680,322.865,23.545
59040,322.345,23.225
59400,322.085,23.385
59760,322,23.87
60120,321.74,23.545
60480,Nan,Nan
61200,320.96,23.87
61560,321.135,24.35
61920,320.96,24.35
62280,320.53,24.35
62640,320.27,24.51
63360,320.18,24.19
63720,320.44,24.35
64080,Nan,Nan
64800,321.48,23.705
65160,321.655,23.705
65520,322.085,23.87
65880,322,23.705
66240,321.825,23.545
66960,321.22,23.87
67320,322.345,23.545
67680,Nan,Nan
68400,322.35,23.705
68760,Nan,Nan
69480,322.695,23.225
69840,322.78,23.225
70200,322.78,23.225
70560,323.13,23.06
70920,322.78,23.22
72000,323.215,22.895
72360,Nan,Nan
73800,323.645,22.895
74160,Nan,Nan
75600,324.165,22.735
75960,323.825,22.895
76320,323.735,22.735
76680,323.735,22.735
77040,325.56,22.25
77400,323.825,22.735
77760,323.56,22.575
78120,323.82,22.415
78480,322.26,23.22
79200,323.735,22.575
79560,323.735,22.735
79920,323.65,22.575
80280,323.82,22.575
80640,323.995,22.575
81000,323.565,22.575
81360,323.735,22.415
81720,323.735,22.575
82080,323.65,22.575
82800,323.65,22.575
83160,323.825,22.415
83520,323.735,22.575
83880,323.735,22.575
84240,323.91,22.575
84600,323.735,22.575
84960,323.735,22.575
85320,323.56,24.835
85680,323.905,22.575
86040,323.735,22.415
0,323.905,22.575
360,323.825,22.415
720,323.905,22.415
1080,323.995,22.415
1440,323.995,22.575
2160,Nan,Nan
2520,324.34,22.415
2880,324.085,22.415
3240,324.515,22.415
3600,324.165,22.415
3960,323.995,22.575
4320,323.995,22.575
4680,324.43,22.415
5040,324.34,22.415
6120,324.17,22.415
6480,324.34,22.735
6840,323.735,22.255
7200,323.995,22.415
7560,323.905,22.255
7920,324.255,22.415
8280,324.255,22.415
8640,323.91,22.255
9000,324.085,22.095
9360,324.165,22.095
10080,323.995,22.095
10440,323.82,22.255
10800,323.995,22.255
11160,324.255,22.255
11520,324.08,22.255
11880,324.17,22.255
12240,324.08,22.095
12600,324.085,22.255
12960,324.255,22.415
13320,323.995,22.095
13680,Nan,Nan
14400,323.995,22.255
14760,323.995,22.095
15120,324.17,22.095
15480,324.34,22.415
15840,324.34,22.095
16200,324.34,22.095
16560,322.78,22.9
17280,324.425,22.095
17640,324.08,22.415
18000,324.425,22.095
18360,324.425,22.575
18720,324.255,22.095
19080,324.165,22.255
19440,324.17,22.255
19800,323.995,22.095
20160,323.91,22.255
20520,324.085,22.255
20880,324.255,22.255
21240,324.17,22.255
21600,323.995,22.415
21960,Nan,Nan
22680,323.91,22.415
23040,323.905,22.255
23400,323.735,22.255
23760,322.78,22.9
24120,324.08,22.255
24480,324.165,22.415
24840,324.165,22.255
25200,324.17,22.74
25560,323.995,22.255
25920,324.6,22.255
26280,324.34,22.255
26640,324.425,22.415
27000,323.995,22.255
27360,323.65,22.415
27720,323.04,22.74
28080,322.87,22.74
28440,322.52,22.9
28800,322.605,23.06
29160,322.78,23.38
29520,321.655,23.545
29880,321.48,23.545
30240,321.565,23.545
30600,322.085,23.545
30960,321.395,23.545
31320,321.57,23.545
31680,320.35,23.87
32400,322.175,23.38
32760,322.35,23.38
33120,322.52,23.545
33480,322.78,23.545
33840,322.17,23.545
34200,321.22,24.19
34560,321.48,23.865
34920,320.96,23.865
35280,320.44,24.185
35640,320.095,24.35
36000,320.005,24.35
36360,319.66,24.675
37080,317.75,25.8
37440,319.4,24.675
37800,322.69,23.38
38160,325.905,23.22
38520,327.29,23.06
38880,327.12,23.22
39600,325.555,23.705
39960,324.345,24.19
40680,319.49,26.45
41040,320.7,26.125
41400,319.92,26.125
41760,319.31,26.445
42120,318.795,26.765
42480,321.91,24.83
43200,317.925,27.255
43560,317.755,27.415
43920,319.75,25.8
44280,319.395,26.285
44640,318.015,26.445
45000,318.27,26.61
45360,320.44,25.8
45720,321.135,25.8
46080,322.78,25.48
47160,317.4,27.74
47520,318.1,26.93
47880,316.975,27.41
48240,318.88,26.605
48600,318.1,27.09
48960,319.83,26.45
50400,316.365,28.225
50760,316.54,27.575
51120,316.625,27.09
51480,317.32,29.025
51840,317.84,26.61
52200,317.06,27.09
52560,315.76,27.895
52920,316.8,27.25
54000,315.585,26.93
54360,314.37,27.575
54720,314.89,26.93
55080,313.415,27.25
55440,315.67,26.12
55800,312.98,27.895
56160,313.07,27.9
56520,313.935,27.415
56880,311.51,28.38
57600,314.805,26.765
57960,314.28,27.41
58320,314.455,28.705
58680,314.37,27.09
59040,315.235,26.605
59400,314.98,27.09
59760,314.285,27.25
60120,314.195,27.25
60480,311.51,28.7
61560,Nan,Nan
61920,314.63,27.25
62280,314.805,27.25
62640,315.41,27.25
63000,314.89,27.25
63360,315.15,27.575
63720,315.41,26.93
64080,313.07,27.74
64800,315.585,26.93
65160,315.585,26.77
65520,315.495,26.605
65880,315.67,26.93
66240,315.93,26.605
66960,318.1,25.8
67320,315.93,26.445
68400,316.715,26.125
68760,316.535,26.125
69120,316.8,25.965
69480,316.8,25.805
69840,317.145,25.64
70200,317.315,25.32
70560,317.925,25.16
70920,317.925,25.16
72360,318.62,24.83
72720,318.62,24.995
73080,319.315,24.51
73440,319.835,24.19
73800,319.835,24.19
74160,320.095,24.025
74520,320.265,24.025
74880,Nan,Nan
75600,320.525,24.025
75960,320.7,24.025
76320,320.875,23.865
76680,320.7,24.19
77040,320.875,23.545
77760,322.26,23.54
78120,320.96,23.545
78480,320.18,24.19
79200,321.31,23.545
79560,321.48,23.545
79920,321.305,23.545
80280,321.565,25.64
80640,321.305,23.545
81000,321.395,23.385
81360,321.48,23.385
81720,321.57,23.385
82080,320.35,24.19
82800,322.09,23.385
83160,322,23.225
83520,321.825,23.385
83880,322,23.225
84240,322.09,23.225
84600,322.17,23.225
84960,321.915,23.225
85320,322.085,23.225
85680,322.09,23.225
86040,322.26,24.835
0,322.085,23.225
360,321.05,23.87
720,322.345,23.385
1080,322.09,23.225
1440,322.17,23.225
1800,322.175,23.225
2160,322.085,23.06
2520,321.915,23.225
2880,321.91,23.06
3240,321.825,23.385
3600,321.915,23.06
3960,321.655,23.225
4320,321.915,23.06
4680,322,23.06
5040,321.915,23.06
5400,321.825,23.22
5760,321.655,23.22
6120,321.915,23.38
6480,321.74,23.22
6840,322,23.06
7200,322,22.895
7560,321.915,22.895
7920,322,24.025
8280,322.78,22.25
9000,321.74,22.895
9360,322,23.06
9720,321.915,22.895
10080,321.91,22.895
10440,321.74,22.895
10800,321.825,23.06
11160,321.83,22.895
11520,322,23.22
11880,321.74,24.83
12240,321.83,22.895
12600,322,23.54
12960,322,22.895
13320,321.655,22.895
13680,321.74,23.06
14040,321.655,22.895
14760,Nan,Nan
15120,321.83,22.895
15480,321.74,22.9
15840,321.825,22.735
16200,321.74,22.735
16560,322.085,22.735
16920,321.74,22.575
18000,321.91,23.06
18360,321.74,23.06
18720,322.085,22.575
19080,322.085,22.575
19440,321.74,22.575
19800,322.17,22.9
20160,322.17,22.575
20520,321.915,22.735
20880,322.26,22.575
21240,322.085,22.735
21960,322,22.735
22320,321.915,22.575
22680,321.83,23.06
23040,321.74,22.575
23760,321.565,22.575
24120,321.65,22.735
24480,321.565,22.735
24840,321.65,22.735
25200,321.48,22.735
25560,321.22,22.9
25920,321.135,22.735
26280,321.05,22.9
26640,321.05,22.9
27000,320.44,23.22
27360,320.35,23.54
27720,319.92,23.54
28080,320.18,23.38
28440,319.66,23.865
28800,319.14,23.865
29160,319.05,23.705
29520,318.79,24.025
30600,318.53,24.185
30960,318.615,24.185
31320,318.62,24.185
31680,320.01,23.54
32040,318.62,24.185
32760,321.05,23.87
33120,321.825,24.515
33480,322.085,24.35
33840,322.52,24.675
34200,322.17,24.515
34560,321.48,25.64
34920,320.18,26.45
35280,321.395,25.16
35640,321.31,25.48
36000,319.83,25.8
36360,320.18,25.8
36720,319.915,26.285
37080,319.915,25.64
37440,319.655,28.06
37800,316.1,30.8
38160,319.92,26.125
39600,319.14,25.8
39960,318.965,25.64
40320,319.225,25.64
40680,319.225,25.64
41040,319.225,25.64
41400,319.57,25.315
41760,320.7,25.48
42120,321.22,25.315
42480,323.13,24.51
43200,322.345,25.155
43560,322.61,25.48
43920,322.695,24.995
44280,322.435,24.995
44640,322.695,24.835
45000,323.125,24.35
45360,323.21,24.35
45720,323.65,24.19
46080,323.82,24.19
46800,323.82,24.35
47160,323.56,24.19
47520,323.995,24.19
47880,324.08,24.03
48240,323.995,23.865
48600,324.17,24.03
48960,324.345,23.865
49320,324.43,24.03
50400,324.775,24.835
50760,325.21,24.03
51120,324.95,24.03
51480,325.21,24.35
51840,325.56,24.03
52200,326.335,24.03
52560,326.335,24.19
52920,326.94,24.35
53280,Nan,Nan
54000,327.03,24.35
54360,327.03,24.51
54720,327.115,24.51
55080,326.77,24.67
55440,327.03,24.67
55800,326.68,24.995
56160,326.685,24.995
56520,326.86,25.155
56880,Nan,Nan
57600,325.99,25.315
57960,326.165,25.475
58320,326.075,25.475
58680,325.985,25.64
59040,325.295,25.805
59400,324.685,26.77
59760,324.69,25.64
60120,324.08,25.64
60480,Nan,Nan
61200,324.69,25.32
61560,324.86,25.16
61920,325.555,24.51
63000,327.465,23.545
63360,325.73,24.51
63720,327.465,23.545
64080,328.85,22.9
64800,327.03,23.385
65160,326.855,23.545
65520,327.12,23.705
65880,326.94,23.385
66240,327.12,23.22
66600,326.945,23.385
66960,326.685,23.22
67320,326.86,23.06
67680,328.5,23.87
68760,324.86,23.87
69120,326.51,23.225
69480,326.685,23.06
69840,326.51,23.06
70200,326.425,22.895
70560,326.51,23.06
70920,326.075,23.22
71280,327.64,22.58
72000,326.165,22.895
72360,325.99,22.735
72720,325.99,23.22
73080,325.99,22.735
73440,325.9,22.735
74160,323.65,23.54
74520,325.815,22.895
75600,325.47,22.415
75960,325.73,22.415
76320,325.9,22.415
76680,325.555,22.415
77040,325.385,22.415
77400,325.295,22.415
77760,325.38,22.415
78120,325.21,22.415
79200,325.035,22.415
79560,325.205,22.415
81000,324.86,22.415
81360,324.685,22.415
81720,325.035,22.415
82080,322.95,23.22
82800,324.685,22.575
83160,324.69,22.255
84600,324.6,22.415
84960,324.34,22.255
85320,324.6,22.255
85680,324.255,22.415
86040,324.08,22.255
0,324.085,22.415
360,324.165,22.255
720,324.515,22.095
1080,324.34,22.255
1440,324.43,22.095
1800,324.08,22.415
2160,322.61,22.9
2880,325.73,21.93
3240,324.255,22.415
3600,324.17,22.095
3960,323.995,22.095
4320,323.995,22.095
4680,323.995,22.095
5040,324.255,22.095
5400,323.995,22.095
5760,324.085,22.095
6120,324.085,22.095
6480,323.91,22.095
6840,323.905,22.095
7200,323.82,22.255
7560,323.91,22.415
7920,323.56,22.095
8280,322.26,22.9
8640,323.645,22.095
9720,323.735,22.255
10080,325.56,21.29
10800,323.645,22.095
11160,323.995,22.095
11520,323.56,22.255
11880,323.735,21.935
12240,323.65,21.935
12600,323.65,22.095
12960,323.91,22.095
13320,323.735,22.095
13680,323.56,21.77
14040,323.735,21.935
14400,323.56,21.935
14760,323.735,21.935
15120,323.735,21.77
15480,323.475,21.77
15840,323.65,21.77
16200,323.56,21.77
16560,323.65,21.935
16920,323.39,22.095
17280,323.305,21.77
17640,323.565,21.77
20160,Nan,Nan
20520,323.565,21.77
21600,323.475,21.77
21960,324.86,20.96
22680,323.3,21.935
23040,323.305,21.77
23400,323.04,21.935
23760,323.215,22.255
24120,322.865,21.935
24480,323.125,22.095
24840,322.69,22.255
25200,322.26,22.255
25560,322.435,22.255
25920,322.345,22.415
26280,321.74,22.575
26640,321.915,22.9
27000,321.825,22.9
27360,321.83,22.74
27720,321.825,22.74
28080,321.74,23.06
28440,321.48,22.9
28800,321.305,22.9
29160,321.22,23.06
29520,320.615,23.22
29880,320.44,23.545
30240,319.83,23.545
30600,319.66,25.315
30960,Nan,Nan
31680,319.05,23.865
32040,319.66,23.705
32400,319.92,23.865
32760,320.18,23.865
33120,326.335,21.61
33480,326.34,21.935
33840,326.335,22.095
34200,325.99,22.255
34560,324.43,22.09
34920,324.515,21.445
35280,Nan,Nan
36000,323.04,22.58
36360,321.22,23.06
36720,320.265,23.22
37080,319.4,23.38
37440,319.66,23.06
37800,318.88,24.185
38160,320.09,24.03
38520,320.785,23.87
38880,320.87,23.87
39600,319.745,24.03
39960,320.7,24.19
40320,322.175,25.32
40680,320.87,24.35
41400,319.745,24.35
41760,321.305,24.19
42120,323.04,23.38
42480,323.56,23.54
43200,319.745,25.155
43560,319.57,25.32
43920,318.965,25.155
44280,319.14,25.155
44640,318.875,25.48
45000,317.75,25.96
45360,316.8,26.765
45720,316.45,26.765
46080,316.365,26.93
46800,315.585,27.095
47160,315.67,26.765
47520,315.495,27.09
47880,315.325,26.765
48240,315.235,26.93
48600,314.975,27.415
48960,314.89,26.93
49320,314.54,27.095
49680,314.37,27.095
50400,313.5,27.095
50760,313.07,27.255
51120,313.325,27.415
51480,312.81,27.575
51840,312.545,27.74
52200,312.55,28.06
52560,312.375,27.9
52920,312.115,27.575
54000,311.77,27.575
54360,311.765,27.575
54720,311.595,28.06
55080,311.245,27.9
55440,311.685,27.735
55800,311.68,27.735
56160,311.855,27.9
56520,311.425,28.22
57600,310.99,27.09
57960,311.505,27.09
58320,312.29,26.77
58680,312.725,26.125
59040,312.985,25.48
59400,313.76,25.48
59760,313.155,25.8
60120,312.465,27.9
61200,312.81,25.48
61560,312.805,25.8
61920,312.465,25.965
62280,312.03,26.445
62640,312.025,26.445
63000,311.855,26.125
63360,312.205,26.125
63720,311.94,26.125
64080,Nan,Nan
64800,312.205,25.965
65160,312.29,25.965
65520,312.635,25.965
65880,312.805,25.965
66240,312.635,25.805
66600,312.895,25.805
66960,313.065,25.64
67320,312.805,25.64
67680,Nan,Nan
68400,313.415,25.475
68760,313.415,25.475
69120,313.5,25.475
69480,313.845,25.315
69840,313.935,27.255
70200,313.765,25.155
70560,314.11,25.315
70920,313.765,25.155
71280,Nan,Nan
72000,314.285,24.835
72360,314.54,24.835
72720,314.63,24.835
73080,313.59,24.83
73800,314.975,24.35
74160,315.235,24.19
74520,315.325,24.19
74880,314.46,24.51
75600,316.015,24.35
75960,316.02,24.35
76320,316.015,23.865
76680,316.275,23.705
77040,316.19,23.705
77400,316.275,23.705
77760,316.36,23.385
78120,316.885,23.87
78480,316.88,23.22
79200,317.06,23.22
79560,317.23,23.545
79920,317.055,23.385
80280,317.145,23.545
80640,317.49,23.38
81000,317.405,23.385
81360,317.4,23.06
83520,318.01,23.06
83880,317.925,23.06
84240,318.185,23.06
84600,318.015,23.06
84960,317.925,23.38
85320,317.835,23.06
85680,317.925,23.22
86040,318.01,23.06
0,317.925,23.38
360,317.925,23.06
720,318.1,23.06
1080,318.27,23.06
1440,318.53,23.22
2160,Nan,Nan
2520,318.27,22.735
2880,317.92,23.54
4680,319.14,22.25
5040,318.445,22.9
5400,318.36,22.735
5760,318.615,22.735
6120,318.275,22.735
6480,318.53,23.22
6840,318.88,22.735
7200,318.705,22.735
7560,318.79,22.735
7920,318.875,22.735
8280,318.88,22.735
8640,318.875,22.575
9000,318.705,22.575
9360,318.875,23.06
9720,318.965,22.575
10080,318.875,22.575
10440,319.14,22.735
10800,318.88,23.865
11160,318.795,22.735
11520,318.875,22.575
11880,318.705,22.575
12240,319.05,22.575
12600,319.23,22.575
12960,318.705,22.575
13320,319.135,22.575
13680,319.575,22.415
14040,319.135,22.415
14400,319.135,22.255
14760,319.31,22.735
15120,319.225,22.415
15480,Nan,Nan
16200,318.1,22.9
16560,319.4,22.255
16920,319.225,22.255
17280,319.4,22.415
17640,319.575,22.255
18000,319.575,22.255
18360,319.49,22.255
18720,319.66,22.255
19080,319.4,22.255
19440,319.66,22.575
19800,319.745,22.255
20160,319.575,22.575
20520,319.57,22.255
20880,319.66,22.255
21240,319.75,22.575
21600,319.66,22.255
21960,319.92,22.255
22320,320.005,24.19
22680,319.92,22.255
23040,319.92,22.74
23400,320.005,22.415
23760,319.835,22.095
24120,319.66,22.255
24480,320.005,22.255
24840,319.575,22.415
25200,319.4,22.74
25560,319.4,22.575
25920,319.4,22.575
26280,318.88,22.575
26640,318.965,23.06
27000,318.53,23.22
27360,317.75,23.22
27720,317.58,23.545
28080,317.315,23.545
28440,316.97,23.705
28800,317.49,23.705
29160,316.8,23.705
29520,316.885,23.865
30600,316.19,24.185
30960,316.1,24.185
31320,315.755,24.35
31680,315.93,24.35
32040,315.67,24.35
32400,315.93,24.35
32760,315.585,24.51
33120,315.585,24.515
33480,315.41,24.835
33840,315.325,24.835
34200,315.235,24.835
34560,315.06,24.835
34920,315.24,24.67
36000,318.795,23.545
36360,320.01,23.22
36720,320.7,23.06
37080,319.835,23.22
37440,319.485,23.385
37800,319.14,23.385
38160,320.18,22.58
39600,314.715,25.32
39960,314.63,25.32
40320,314.975,25.48
40680,317.75,24.51
41400,315.93,24.675
41760,315.845,25.32
42120,315.06,25.48
42480,317.58,24.19
43200,310.12,28.06
43560,313.245,26.445
43920,313.07,26.605
44280,312.72,26.765
44640,312.635,26.93
45000,312.29,27.09
45360,312.725,27.255
45720,312.205,27.255
46080,315.67,25.16
46800,311.945,27.58
47160,311.68,28.705
47520,311.595,27.095
47880,314.63,25.16
48240,311.25,27.575
48600,310.73,27.9
48960,310.815,28.06
50400,310.295,28.54
50760,310.38,28.705
51120,310.295,28.705
51480,309.86,28.87
51840,310.64,27.74
52200,309.34,28.385
52560,309.425,28.06
52920,309.685,27.575
53280,305.96,29.67
55080,311.51,26.45
55440,310.64,27.255
55800,311.33,26.61
56160,310.55,27.25
56520,310.295,27.9
56880,306.48,30.96
58320,310.555,28.225
58680,310.295,28.06
59040,310.555,28.06
59400,310.47,28.225
59760,310.555,28.06
60120,310.555,28.06
61200,310.9,27.575
61560,311.075,27.575
61920,311.165,27.575
62280,311.075,27.41
62640,311.335,27.895
63000,311.25,27.735
63360,311.25,27.41
63720,311.855,27.735
64800,311.855,26.93
65160,311.855,26.93
65520,312.03,26.93
65880,311.94,26.77
66240,312.2,26.93
66600,312.115,26.77
66960,310.29,27.41
68400,312.81,26.285
68760,312.81,26.285
69120,312.81,26.125
69480,312.98,26.125
69840,312.98,26.125
70200,313.24,26.125
70560,313.24,25.965
70920,313.415,25.805
72000,313.5,25.64
72360,314.02,25.805
72720,313.76,25.64
73080,314.11,25.48
73440,313.935,25.315
73800,313.85,25.315
74160,314.37,25.155
74520,314.195,25.155
74880,Nan,Nan
75600,314.975,24.995
75960,314.98,24.83
76320,314.89,24.995
76680,315.06,24.67
77040,315.065,24.67
77400,315.41,24.67
77760,315.41,24.51
78120,315.5,24.51
78480,Nan,Nan
79200,316.19,24.51
79560,315.58,24.35
79920,315.84,24.51
80280,315.845,24.51
80640,315.93,24.35
81000,315.84,24.51
81360,316.28,24.19
81720,316.45,24.19
82080,316.365,24.03
82800,316.19,24.19
83160,316.535,24.19
83520,316.535,23.865
83880,316.795,23.865
84600,316.71,24.03
84960,316.71,23.865
85680,Nan,Nan
86040,317.055,24.03
0,316.71,23.865
360,317.06,24.19
720,317.23,24.03
1080,317.405,23.865
1440,317.06,23.705
1800,317.055,23.705
2160,317.405,23.705
2520,317.145,23.705
2880,317.315,23.705
3240,317.49,23.705
3600,317.49,23.545
3960,317.315,23.545
4320,317.315,23.385
4680,317.315,25.48
5040,317.145,23.385
5400,317.84,23.385
5760,317.925,23.385
6120,317.75,23.545
6480,317.835,23.705
6840,317.84,23.545
7200,317.665,23.545
7560,317.665,23.385
7920,317.665,23.545
8280,317.49,23.385
8640,317.665,23.545
9000,317.665,23.545
9360,318.015,23.385
9720,317.575,23.385
10080,317.49,23.385
10440,317.84,23.705
11880,318.1,23.545
12240,317.835,23.385
12600,318.1,23.545
12960,317.665,23.385
13320,317.75,23.385
13680,318.1,23.705
14040,318.01,23.545
14400,318.095,23.87
14760,318.095,23.705
15120,318.185,23.545
15480,318.185,23.545
15840,318.445,25.48
16200,318.355,23.54
16560,318.27,23.385
16920,318.355,23.06
17280,318.445,24.025
17640,318.62,23.06
18000,318.53,23.06
18360,318.705,23.06
18720,318.615,23.06
19080,318.705,23.22
19440,318.36,23.54
19800,318.445,23.06
20160,318.445,23.06
20520,318.27,23.06
20880,318.445,23.06
21240,318.185,23.22
21600,318.445,23.38
21960,317.75,23.54
22680,318.445,23.22
23040,318.36,23.22
23400,318.36,23.22
23760,318.62,23.22
24120,318.27,23.22
24480,318.1,23.54
24840,318.27,23.705
25200,318.53,23.22
25560,318.1,23.38
25920,318.355,23.38
26280,318.36,23.38
26640,318.27,23.545
27000,318.1,23.54
27360,317.92,23.54
28080,317.75,23.87
28440,317.49,24.03
28800,317.49,23.87
29160,317.145,24.03
29520,316.97,24.03
29880,316.275,24.515
30240,316.105,24.515
30600,316.19,24.515
30960,315.93,24.515
31320,316.02,24.675
31680,314.11,26.12
32400,315.325,24.995
32760,315.24,24.995
33120,314.89,25.155
33480,313.42,26.45
34200,314.72,25.48
34560,314.54,25.8
34920,314.28,26.125
35280,314.455,25.8
35640,314.02,25.8
36000,314.11,26.285
36360,313.935,25.96
36720,313.585,26.12
37080,310.99,28.38
37440,313.59,26.445
37800,313.59,26.445
38160,313.415,26.605
38520,313.415,26.93
38880,316.02,25.16
39600,312.895,28.545
39960,312.725,26.93
40320,312.46,27.255
40680,312.46,27.255
41040,312.55,27.415
42120,312.115,27.74
42480,315.67,25.8
43200,311.685,28.06
43560,311.855,28.38
43920,311.595,29.67
44280,311.595,28.54
44640,311.505,28.705
45000,311.16,28.705
45360,311.075,29.03
45720,310.905,28.87
46080,314.8,26.45
46800,310.9,29.51
47160,310.555,29.35
47520,310.64,29.35
47880,310.815,29.35
48240,310.905,29.675
50400,310.47,29.67
50760,314.28,27.09
51480,307.87,31.93
51840,310.99,29.51
52200,313.5,28.865
52560,313.155,29.025
52920,313.065,29.185
54360,310.81,28.7
54720,313.24,27.09
55080,313.07,27.255
55440,312.03,27.25
55800,314.63,25.8
56160,311.855,27.09
56520,311.595,27.25
56880,308.04,28.7
57600,310.64,27.415
57960,310.815,27.255
58320,311.16,27.415
58680,311.505,26.93
59040,311.595,26.61
59400,311.595,26.445
59760,311.855,26.765
60120,312.285,26.61
60480,309.95,28.38
61200,312.205,26.77
61560,312.115,27.09
61920,311.42,27.09
62280,311.425,27.41
62640,311.51,27.41
63000,311.335,27.735
63360,311.77,27.25
63720,311.595,27.41
64080,309.6,29.35
65520,312.115,27.25
65880,312.115,27.25
66240,312.115,27.25
66600,312.2,27.25
66960,312.115,27.25
67320,312.635,27.25
68400,312.285,27.09
68760,312.46,27.25
69120,312.375,27.41
69480,312.465,27.09
69840,312.635,27.09
70200,312.55,27.25
70560,310.64,28.06
72000,312.98,26.605
72360,311.33,28.06
73080,313.33,26.605
73440,313.415,26.445
73800,313.245,26.445
74160,313.415,26.285
74520,313.505,26.125
75600,313.76,25.965
75960,313.935,25.8
76320,314.11,25.64
76680,314.455,25.48
77040,314.46,25.32
79200,315.15,24.995
79560,315.15,24.995
79920,315.24,24.835
80280,315.495,24.995
80640,315.5,24.51
81000,315.065,25.16
81360,315.41,25.155
81720,315.58,24.51
82080,315.5,24.83
82800,316.015,24.35
83160,316.02,24.51
83520,316.36,24.51
83880,316.625,24.35
84240,316.8,24.51
84600,316.88,23.865
84960,317.145,23.865
